Date,Open,High,Low,Close,Volume
2023-09-12,324.01,335.28,324,330.9,2054652
2023-09-13,333.5,337.01,330.82,334.98,2164992
2023-09-14,339,345.12,336.85,344.57,2822721
2023-09-15,345.15,346.19,341.8586,342.54,3063887
2023-09-18,342.54,344.26,339.27,343.32,1356719
2023-09-19,343.46,344.97,337.97,341.89,1660396
2023-09-20,342.61,343.8029,336.2901,336.7,1225777
2023-09-21,334.5,334.6925,330.08,330.24,1685328
2023-09-22,330.1,331.5399,326.83,327.89,1669558
2023-09-25,327.07,329.285,325.28,328.84,833525
2023-09-26,325.61,327.43,322.42,323.82,1481824
2023-09-27,324.98,325,318.98,321.95,1493003
2023-09-28,320.21,326.84,320.21,325.2,1389644
2023-09-29,327.2,327.96,322.27,323.57,1403878
2023-10-02,322.03,323.58,317.1,318.5,1303821
2023-10-03,315.27,315.68,304.39,306.12,3118598
2023-10-04,304.85,309.06,303.48,308.6,1872003
2023-10-05,307.36,310.55,304.2075,310.5,1584764
2023-10-06,308.11,315.32,307.17,312.48,1595270
2023-10-09,308.9,313.4761,308.37,312.61,1094602
2023-10-10,314.47,316.85,312.29,314.77,1194030
2023-10-11,315.43,316.63,311.6,313.02,1672491
2023-10-12,314.15,314.25,308.02,309.85,1727714
2023-10-13,312,316.18,308.174,309.3,1785777
2023-10-16,313.18,315.9,310.25,314.39,2273906
2023-10-17,313.38,316.18,305.91,309.36,4122960
2023-10-18,307,307.22,301.48,301.96,3460269
2023-10-19,301.96,305.336,298.63,299.19,3211804
2023-10-20,298.5,303.25,298.1,300.05,2328977
2023-10-23,298.29,303.55,298.19,299.22,2959982
2023-10-24,300,303.1,299.08,299.18,1697300
2023-10-25,298.6,300,295.03,296.76,1809273
2023-10-26,296.96,300.14,294.7801,296.99,2011172
2023-10-27,297.55,298.27,289.3568,289.91,2601664
2023-10-30,293.45,301.81,293.29,300.83,3065158
2023-10-31,301.68,304.29,300.7,303.61,2611046
2023-11-01,303.33,308.25,302.8371,307.16,2345370
2023-11-02,309.69,314.54,308,313.76,2596968
2023-11-03,318.46,329.33,317.93,327.62,3742027
2023-11-06,326.66,328.9,322.1,323.91,2087563
2023-11-07,322.13,326.39,321.29,323.95,1504999
2023-11-08,323.95,326.66,323.67,324.56,1484489
2023-11-09,326,326.65,319.66,320.78,1788040
2023-11-10,323.32,326.06,321.65,325.51,1781440
2023-11-13,324.16,328.72,323.53,326.91,1403320
2023-11-14,333.53,341.775,332.47,338.72,3592920
2023-11-15,339.9,341.08,335.3407,337.6,2534619
2023-11-16,337.76,339.75,335.01,336.67,1620383
2023-11-17,339.5,340.45,338.12,339.19,1465594
2023-11-20,340,341.315,337.5,339.45,3149459
2023-11-21,338.36,339.09,334.55,334.97,1901001
2023-11-22,336.94,338.91,335.37,338.64,1235402
2023-11-24,338.8,340.27,337.64,339.15,460100
2023-11-27,339.19,340.02,335.74,337.71,1250571
2023-11-28,337.38,338.3999,334.87,337.65,1418976
2023-11-29,337,343.53,336.51,340.26,2038124
2023-11-30,341.68,344.755,340.09,341.54,1903754
2023-12-01,341.46,348.89,340.42,348.43,3623292
2023-12-04,346.3,350.49,345.29,349.39,2178216
2023-12-05,346.6,346.8337,340.54,341.75,2429702
2023-12-06,343.51,347,341.6,341.97,1869436
2023-12-07,343.71,344.69,342,344.62,2162631
2023-12-08,344.31,352.29,343.7758,350.83,2239001
2023-12-11,351.44,353.03,349.05,351.76,1635961
2023-12-12,351.41,353.9956,349.58,352.61,1597669
2023-12-13,352.94,362.85,351.6,362.73,2876467
2023-12-14,366.5,386.2,365,383.47,5376303
2023-12-15,380.19,385.895,379.32,380.51,4522310
2023-12-18,381.26,382.76,375.91,376.4,2741011
2023-12-19,376.01,383.769,374.545,382.45,2091787
2023-12-20,380.73,385.13,377.25,377.52,1836529
2023-12-21,380.05,381.49,377.01,380.57,1301713
2023-12-22,382,383.4896,379.41,380.65,1538183
2023-12-26,380.65,382.61,380.05,381.61,837409
2023-12-27,381.2,385.75,380.31,384.48,1367219
2023-12-28,384.52,387.76,383.63,386.41,1024818
2023-12-29,385.57,386.64,383.57,385.77,881319
2024-01-02,383,389.14,382.19,388.3,2263330
2024-01-03,383.88,385.395,376.7633,381.79,2265306
2024-01-04,383.55,387.0899,381.95,382.95,1618314
2024-01-05,381.92,389.47,381.08,386.44,2913924
2024-01-08,385.97,389.08,382.025,388.86,1902568
2024-01-09,384.6,385.95,381.77,383.74,1708765
2024-01-10,381.35,383.05,378.53,381.96,1547381
2024-01-11,380.89,380.98,374.68,379.75,2209933
2024-01-12,383.34,385.845,376.58,377.75,2223834
2024-01-16,378.36,385.01,374.32,380.45,3926571
2024-01-17,375.2,380.2,374.13,377.18,2415333
2024-01-18,380.33,381.64,374.56,376.91,1771217
2024-01-19,376.73,383.3,372.07,382.2,2603278
2024-01-22,386.36,392.73,384.56,385.96,2922749
2024-01-23,379.98,383.36,378.625,380.77,3313294
2024-01-24,381.81,384.61,379.18,379.4,2235811
2024-01-25,382.69,386.7099,382.01,382.7,2376324
2024-01-26,378.65,380.9,376.75,377.79,3464718
2024-01-29,375.89,380.84,374.24,380.56,1632534
2024-01-30,384,387.92,381.59,386.87,3897864
2024-01-31,386,393.9099,383.7,384.01,3421105
2024-02-01,384.43,389.54,378.8,383.85,2138452
2024-02-02,381.8,388.74,380.6,387.86,2180892
2024-02-05,384.6,385.33,381,383.02,2231062
2024-02-06,383.02,386.8218,383,384.99,1488144
2024-02-07,385.31,387.07,382.5,386.66,1963216
2024-02-08,386,388.11,381.34,385.04,1913833
2024-02-09,384.77,386.13,382.585,384.26,2028204
2024-02-12,385,396.35,384.32,392.64,2797421
2024-02-13,387.59,389.16,375.2,378.75,3030784
2024-02-14,380.88,381.48,375.775,378.04,2041326
2024-02-15,379.42,387.21,379.14,385.42,2218890
2024-02-16,383.24,387.58,380.945,384.44,2376824
2024-02-20,380.95,385.575,380.85,384.52,2358977
2024-02-21,381.84,388.6599,381.263,388.27,1773121
2024-02-22,389.23,395.6,389,390.47,2326776
2024-02-23,390,396.79,389.21,391.05,2247640
2024-02-26,391.05,396.06,388.82,390.22,1797790
2024-02-27,392.26,395.9,389.33,390.81,1725071
2024-02-28,387.19,393.26,387,393.18,2572859
2024-02-29,395.22,395.98,385.67,389.05,3139123
2024-03-01,389.63,391.04,385.25,388.1,1573017
2024-03-04,388.81,396.57,386.2,392.25,1955263
2024-03-05,390.72,397.49,390.31,390.91,2697770
2024-03-06,395,395.29,384.52,389.57,2692376
2024-03-07,391.9,394.51,387.06,388.43,2033080
2024-03-08,388.73,395.62,386.71,386.99,1657387
2024-03-11,385.67,386.41,381.42,386.16,1654403
2024-03-12,387.62,389.13,383.78,388.18,1703880
2024-03-13,388.91,395.25,388.18,392.31,2370677
2024-03-14,394.43,396.38,385.45,388.61,3029744
2024-03-15,388.87,391.13,386.4,387.21,3763948
2024-03-18,388.65,389.03,383.41,384.37,2069030
2024-03-19,384.07,390.78,383.705,388.66,1858220
2024-03-20,386.36,396.5,386,396.47,2157408
2024-03-21,399.77,414.0248,399.09,413.71,4613791
2024-03-22,414.4,416.76,405.78,406.82,2190278
2024-03-25,406.87,410.46,403.86,404.94,1683977
2024-03-26,406.09,409.33,404.52,406.18,1406974
2024-03-27,409.62,415.49,408.37,415.25,2353629
2024-03-28,416.21,419.2,414.98,417.69,2409718
2024-04-01,416.68,417.95,412,413.51,1863918
2024-04-02,410.74,413.17,407.615,410.15,1976056
2024-04-03,411,416.63,411,414,1549242
2024-04-04,418,419,405.7,406.25,1704684
2024-04-05,406.56,409.135,401.47,408.07,1694860
2024-04-08,409.1,412.525,407.55,410.54,1181923
2024-04-09,411.51,413.2212,407.05,410.71,1247834
2024-04-10,404.01,405.45,397.29,400.76,1903250
2024-04-11,400.48,401.47,394.84,397.48,2176231
2024-04-12,392.84,394.09,387.12,389.49,2815758
2024-04-15,407,412.865,398.69,400.88,6176998
2024-04-16,404.45,404.97,395.18,396.86,3459728
2024-04-17,402.4,407.12,401.18,403.91,4373757
2024-04-18,405.49,407.86,402.41,403.11,2776465
2024-04-19,404.06,407.985,403.01,403.86,2805028
2024-04-22,406.94,417.9799,404.57,417.35,4165569
2024-04-23,417.71,425.35,416.2,424,2662338
2024-04-24,421.5,424.58,419.61,423.04,1575931
2024-04-25,420.99,423.61,414.85,420.05,1970127
2024-04-26,420.23,428.53,419.64,427.57,2322674
2024-04-29,427.57,433.33,427.2,430.81,2456938
2024-04-30,428.5,431.39,426,426.71,1830134
2024-05-01,426.69,433.43,425.19,426.95,2313676
2024-05-02,431.2,433.65,428.1689,432.57,2087512
2024-05-03,435,442.3,434.92,438.18,2406445
2024-05-06,441.75,444.3778,439.68,443.67,1914307
2024-05-07,445.17,447.42,442.87,443.8,2058336
2024-05-08,442.8,448.02,442.05,446.95,2006896
2024-05-09,446.34,456.43,446.34,455.56,2710171
2024-05-10,456.52,458.75,454.32,454.73,1823943
2024-05-13,456.27,457.2,453.32,453.56,1579582
2024-05-14,454.84,461.765,454.01,458.47,2412856
2024-05-15,461.59,466.19,460.945,466.09,2217704
2024-05-16,464.37,468.25,462.277,464.52,2070276
2024-05-17,466.38,468.6594,464.25,467.72,1656079
2024-05-20,468.2,471.48,462.6,462.94,2591495
2024-05-21,462.23,471.305,462.2,470.41,2762730
2024-05-22,467.36,470.33,459.75,462.38,2729478
2024-05-23,464.23,464.31,457.41,458.15,2254680
2024-05-24,459.84,465.25,459.1,461.18,1932470
2024-05-28,459.94,463.69,458.91,459.81,1930788
2024-05-29,454.84,458.74,451.65,457.17,2315691
2024-05-30,453,455.86,447.6,450.23,2135290
2024-05-31,449.76,456.77,448.12,456.52,2638347
2024-06-03,458.87,458.87,450.2,454.98,1930715
2024-06-04,450.5,457.71,449.21,455.3,1834972
2024-06-05,457.55,463.015,457.5,461.68,1678887
2024-06-06,461.82,464.52,457.01,458.1,1597964
2024-06-07,455.44,461.16,454.5,454.91,1736189
2024-06-10,452.33,455.36,450.3,453.55,1698631
2024-06-11,451.04,451.855,443.38,444.27,1938237
2024-06-12,455.6,457.64,446.19,448.7,1733049
2024-06-13,446.73,448.32,442.15,446.35,1849094
2024-06-14,441.99,448.23,439.15,446.46,1559064
2024-06-17,445.1,450.78,443.39,450.18,1531648
2024-06-18,449.57,457.69,448.51,457.43,1798377
2024-06-20,458,460.41,455.24,458.05,2080573
2024-06-21,458.68,458.8,449.9,450.18,3919230
2024-06-24,451.25,463.52,450,462.09,1882184
2024-06-25,459.46,464.08,456.75,457.38,1633414
2024-06-26,455.41,457.93,452.45,455.86,2131737
2024-06-27,449.78,449.78,442.8,445.96,2835198
2024-06-28,450.1,457.34,449.53,452.32,3839657
2024-07-01,454.51,464.02,454.01,463.66,1850463
2024-07-02,461.51,466.27,459.6,465.61,1491787
2024-07-03,469.04,469.8899,465.82,467.92,993915
2024-07-05,467.47,467.58,460.13,464.75,1594040
2024-07-08,467.65,474.86,464.04,464.82,2214374
2024-07-09,465.6,479.3,461.58,472.83,4525354
2024-07-10,472.51,479.86,469.85,478.89,1946041
2024-07-11,480,483.16,476.27,479.23,2252304
2024-07-12,480.93,483.44,478.1,479.88,2727751
2024-07-15,480.25,493,476.307,492.23,3568195
2024-07-16,494,506.59,491.99,503.02,3981658
2024-07-17,503,509.475,499.43,502.18,3909113
2024-07-18,499.52,503.69,484.22,486.21,3320237
2024-07-19,489.12,492.6,483.19,484.93,2032670
2024-07-22,484.56,489.47,482.3808,487.04,1792477
2024-07-23,487.08,495.81,486.28,492.15,2020493
2024-07-24,489.26,495.99,485.82,486.7,1598598
2024-07-25,486.05,496.11,483.23,491.71,1489796
2024-07-26,495.72,504,495.65,499.03,2249857
2024-07-29,500.42,502,491.0601,492.72,1599475
2024-07-30,498.31,509.47,498.3,505.67,2642528
2024-07-31,504.86,517.26,504.86,509.03,2658903
2024-08-01,510,514.0191,494.68,500.12,4006779
2024-08-02,491.1,494.46,467.21,470.64,6115462
2024-08-05,447.59,463.183,437.37,459.02,4177225
2024-08-06,461.01,475.25,457.43,470.22,2209283
2024-08-07,479.39,488.55,472.57,473.01,2587633
2024-08-08,477.87,487.725,477.155,485.77,1936684
2024-08-09,485.02,492,482.2,490.26,1622719
2024-08-12,490.26,492.87,483.75,485.5,1839468
2024-08-13,490.29,493.27,486.47,491.94,1243798
2024-08-14,492.9,499.35,488.4,498.7,1545768
2024-08-15,505,506.91,498.26,499.02,1732298
2024-08-16,497.05,504.905,497,504.26,1587216
2024-08-19,505,507.78,501.86,504.68,1028042
2024-08-20,503.87,504.1557,496.5,497.34,2122653
2024-08-21,499.5,500.78,494.0325,496.46,917087
2024-08-22,497,499.7,494.79,497.75,944020
2024-08-23,502.75,512.44,499.845,509.42,1751832
2024-08-26,512.34,513.5,505.32,507.87,1084335
2024-08-27,507.84,511.4797,506.59,507.26,977917
2024-08-28,506.6,508.37,498.47,503.33,1568072
2024-08-29,506,513.24,501.14,510.1,1566250
2024-08-30,507.83,511.185,505.17,510.25,1839064
2024-09-03,507.47,509.7,485.4,487.46,2373571
2024-09-04,486.7,496.195,486.7,490.64,1509436
2024-09-05,493.58,495.768,483.07,487.88,1828331
2024-09-06,486.6,495.41,477.06,479.61,1995561
2024-09-09,485.53,494.28,483.3895,488.57,1714183
2024-09-10,489.13,489.2,461.57,467.13,3583073
2024-09-11,463.98,471.89,457.48,471.17,2426457
2024-09-12,471.3,474.34,465.4,474.06,1482197
2024-09-13,475.99,482.1,475.5,478.99,1794645
2024-09-16,481.43,487.38,479.49,485.16,1500456
2024-09-17,488,489.73,481.8,485.39,1444884
2024-09-18,485.4,492.99,481.7737,484.58,1699498
2024-09-19,494.74,506.41,493.46,503.83,3060671
2024-09-20,500.19,502.05,495.475,498.43,4452617
2024-09-23,498.21,501.4,495.2201,497.41,953191
2024-09-24,497.59,499.56,494.1,498.02,1035466
2024-09-25,498.5,502,490.395,491.14,1763943
2024-09-26,494,498.4,492.48,496.92,1378145
2024-09-27,498.97,505.4,495.86,498.51,1420298
2024-09-30,495.97,496.515,488.9,495.11,1603079
2024-10-01,494.575,494.575,484.61,490.17,1528568
2024-10-02,491.17,494.85932,487.95,491.99,1445116
2024-10-03,489.93,490.505,484.2,486.1,1290719
2024-10-04,495.64,496.31,486,495.16,1721821
2024-10-07,494.63,499.01,490.79,494.62,1173326
2024-10-08,497,498.34,492.78,496.57,1296762
2024-10-09,498.2,506.27,495.25,505.18,1695949
2024-10-10,506.31,506.8,499.59,503.72,1309042
2024-10-11,508,517.97,507.8,516.3,2409660
2024-10-14,517.65,523.07,515.51,522.75,2174891
2024-10-15,538.8,540.51,515.51,522.38,4525395
2024-10-16,530,536.22,525.975,529.86,2649018
2024-10-17,531.24,535.29,528.23,529,2123514
2024-10-18,529.39,530.765,526.87,528.5,1779315
2024-10-21,528,529.85,517,517.8,1752085
2024-10-22,515.61,519.63,512.94,518.3,1587978
2024-10-23,515.8,520,513.4,517.2,1263151
2024-10-24,519,525,518.2001,524.5,2058176
2024-10-25,528.05,528.8,510.74,512.6,1633203
2024-10-28,515.4,524.59,514.975,523.58,1687386
2024-10-29,521.18,527.24,521,524.28,1281786
2024-10-30,523.4,530.785,523.07,524.4,1441947
2024-10-31,522.44,525,514.5301,517.79,2061658
2024-11-01,520,526.64,517.04,519.35,1625284
2024-11-04,518,518.05,510.51,511.47,1798045
2024-11-05,513,527.46,512.6,526.96,2169936
2024-11-06,567.3,598.605,566.1,595.98,8042841
2024-11-07,590,595,581.5232,582.17,4475600
2024-11-08,586.42,595.15,581.3,589.26,2713956
2024-11-11,598.3,607.15,596.165,602.34,2510802
2024-11-12,600.27,602.09,591.47,592.59,2392850
2024-11-13,595.05,603.5499,592.65,594.22,1763195
2024-11-14,599.17,601.53,586.24,588.61,1670468
2024-11-15,591.06,595.14,587.09,593.54,2007812
2024-11-18,594.81,595.07,584.715,587.99,1857601
2024-11-19,579.95,584.7637,575.51,581.38,2217724
2024-11-20,584.76,587.8,576.62,581.93,1528869
2024-11-21,586.51,600.7,584.51,596.11,2282297
2024-11-22,596.79,603.94,594.44,602.78,1733996
2024-11-25,608.79,611.3,598.83,603.03,2940763
2024-11-26,600.13,607.19,593,605.5,2846937
2024-11-27,607.66,612.25,603.275,605.43,1424558
2024-11-29,608.98,612.7299,607.0641,608.57,1170180
2024-12-02,609,611.91,601.3,601.71,1804365
2024-12-03,609,611.42,600.8,602.08,1718093
2024-12-04,603.195,604.277,596.76,598.71,1617529
2024-12-05,600.685,606.56,596.35,596.8,1672772
2024-12-06,597.35,600,594.37,599.68,1405677
2024-12-09,599.5063,602.9999,593.72,594.12,1633266
2024-12-10,590.3,596.27,583.76,585.03,2600805
2024-12-11,587.885,593.71,586.9,592.56,2195314
2024-12-12,592,596.3202,588.61,591.61,1218538
2024-12-13,593.915,595,585.08,585.48,1215371
2024-12-16,588,588.27,578.7,586.33,1713320
2024-12-17,581.19,581.61,572.2922,574.68,2314490
2024-12-18,578,579.4679,544.49,550.25,3271563
2024-12-19,561.4455,567,553.6,553.99,2755784
2024-12-20,555,572.9,553.38,566.1,4515921
2024-12-23,565.5,571.64,561.8,570.78,1519949
2024-12-24,574.2,582.79,571.36,582.79,913403
2024-12-26,579.36,582.59,577.5,581.23,1092220
2024-12-27,577,581.9599,571.35,576.18,1486184
2024-12-30,568.475,576.0199,565.1,573.55,1265884
2024-12-31,575.5,576.92,570.395,572.62,1055809
2025-01-02,579,584.31,569.74,574.97,2219170
2025-01-03,579.95,582.14,571.7301,580.13,1422989
2025-01-06,584.5,593.65,579.815,583.39,2257017
2025-01-07,588,588.28,568.4,580.12,2021921
2025-01-08,580.52,581.1975,572.67,580.02,1513364
2025-01-10,575.89,576.25,558.01,560,2817887
2025-01-13,557.033,566.1934,556.76,562.95,1871155
2025-01-14,569.5,573.59,565.2,571.53,2221922
2025-01-15,597,609.41,593,605.92,5119840
2025-01-16,609.99,616.84,606,612.99,3224496
2025-01-17,617.81,627,613,625.94,3425198
2025-01-21,616.81,635.43,609,634.74,5076701
2025-01-22,633.27,635.6,629.7073,632.73,2835655
2025-01-23,634.74,645.5381,634.4922,639.5,2582717
2025-01-24,629.74,640.6,628.9599,636.9,3183456
2025-01-27,625.01,635.705,624.46,633.28,3351650
2025-01-28,632,639.08,631.81,637.8,2338364
2025-01-29,637.695,649,636.41,637.38,1918882
2025-01-30,643.57,649.52,641,645.7,1812825
2025-01-31,650,650,637.44,640.4,1996221
2025-02-03,626,638.48,622.48,632.37,2102578
2025-02-04,632.54,637.665,629.09,634.18,1743840
2025-02-05,638,646.4094,635.53,645.45,1908212
2025-02-06,650,658.85,648.9401,658.22,2439237
2025-02-07,660,663.87,653.16,655.9,2616865
2025-02-10,659.77,662.49,644.25,650.53,2351792
2025-02-11,647,649.035,643.599,647.24,2711608
2025-02-12,643.76,650.47,639.105,649,2295969
2025-02-13,652,652,640.5101,648.95,2031807
2025-02-14,650.5,663.2599,650.32,660.55,2246279
2025-02-18,662,672.19,661.02,672.19,2350419
2025-02-19,669.085,671.04,663.28,668.15,1953895
2025-02-20,668.15,670.28,631.655,642.26,3929024
2025-02-21,645,647.5,623.435,625.6,3000779
2025-02-24,632.75,637.3,614.8,626.14,3274124
2025-02-25,628.53,631.32,606,614.91,2885947
2025-02-26,616.75,623.133,615.2,617.77,2001201
2025-02-27,618.355,625.23,607.31,608,2396289
2025-02-28,607.79,623.65,604.01,622.29,3337195
2025-03-03,622.4,628.7834,598.321,605.26,3152334
2025-03-04,596.625,600,567.5701,581.14,4061006
2025-03-05,584.5,597.12,576.78,593.07,2600616
2025-03-06,581.24,586.71,564.62,567.67,4332338
2025-03-07,567,568.17,544.91,559.67,4069949
2025-03-10,544.42,546.465,523.1318,531.66,5272115
2025-03-11,533.245,539.99,524.2,531.43,4190502
2025-03-12,543,545,528.59,535.71,3078055
2025-03-13,535,538.14,520.06,524.81,2529106
2025-03-14,533.565,543.57,526.7,541.41,2808108
2025-03-17,540.665,557.16,540,551.34,2695571
2025-03-18,550.92,553.75,546.65,551.78,2641018
2025-03-19,549.44,563,544.6,557.34,2770144
2025-03-20,552,568.4355,552,562.68,2531298
2025-03-21,555.33,567,551.2079,565.14,3565589
2025-03-24,574.995,582.72,573.05,580.1,1877703
2025-03-25,584.455,586.89,578.2148,585.94,1875451
2025-03-26,588.4,592.64,571,573.92,1952000
2025-03-27,565,565.995,552.55,558.92,2100878
2025-03-28,556.1,560.5,537.71,543.12,2773080
2025-03-31,533.7525,547.3899,528.59,546.29,2455063
2025-04-01,543.23,551.955,533.2388,548.45,1869564
