date,open_price,high_price,low_price,close_price,volume,company_id
2024-08-05,387.694,399.518,384.117,393.651,40864244.760964,2
2024-08-06,398.482,404.131,396.988,398.094,25041512.777407,2
2024-08-07,407.085,408.524,395.962,396.919,20729537.539358,2
2024-08-08,400.914,404.321,398.423,401.162,20279956.181766,2
2024-08-09,402.497,406.502,400.737,404.48,19350064.906628,2
2024-08-12,405.516,407.21,402.71,405.267,16826710.28653,2
2024-08-13,408.036,413.376,408.016,412.439,19488193.859086,2
2024-08-14,413.227,416.135,410.882,415.279,18336534.370003,2
2024-08-15,418.961,420.269,416.826,420.189,20793682.319441,2
2024-08-16,419.76,420.498,416.466,417.634,22821181.535695,2
2024-08-19,418.123,420.907,415.628,420.688,15264449.896166,2
2024-08-20,420.858,425.009,420.798,423.951,16420383.035994,2
2024-08-21,423.228,425.548,420.878,423.293,16099458.944762,2
2024-08-22,423.512,425.937,413.782,414.72,19400656.553581,2
2024-08-23,416.147,418.422,411.267,415.957,18530801.895956,2
2024-08-26,415.533,416.446,410.518,412.664,13179157.229326,2
2024-08-27,412.035,413.532,409.43,413.013,13519918.949025,2
2024-08-28,414.051,414.171,406.496,409.78,14912449.726074,2
2024-08-29,414.111,421.207,409.78,412.295,17079359.434491,2
2024-08-30,414.77,416.656,411.307,416.307,24356980.511221,2
2024-09-03,417.075,419.041,406.217,408.622,20354263.518278,2
2024-09-04,405.099,410.418,403.562,408.083,15166102.433208,2
2024-09-05,406.806,412.275,405.319,407.574,14223930.311227,2
2024-09-06,408.243,409.83,399.999,400.898,19648777.209662,2
2024-09-09,406.426,407.834,401.347,404.91,15325749.35049,2
2024-09-10,407.385,415.498,406.886,413.373,19633507.706671,2
2024-09-11,414.67,423.143,408.762,422.195,19305488.441827,2
2024-09-12,422.464,426.515,418.911,426.147,17453625.083023,2
2024-09-13,424.974,430.967,424.61,429.73,15906330.142683,2
2024-09-16,429.74,432.664,427.365,430.478,13862389.08152,2
2024-09-17,439.351,440.967,431.406,434.281,18912010.413851,2
2024-09-18,434.131,435.159,429.55,429.949,18935869.074899,2
2024-09-19,440.344,440.618,436.027,437.814,21750007.714586,2
2024-09-20,436.347,438.363,433.353,434.4,55277530.680537,2
2024-09-23,433.412,435.588,429.529,432.644,15159173.591868,2
2024-09-24,432.135,432.484,425.249,428.313,17049813.412135,2
2024-09-25,428.971,432.254,427.714,431.247,13423178.696697,2
2024-09-26,434.216,434.43,428.273,430.448,14521051.853503,2
2024-09-27,430.658,430.987,426.616,427.165,14925947.690165,2
2024-09-30,427.355,429.56,424.52,429.44,16888342.851868,2
2024-10-01,427.594,427.624,417.973,419.85,19131162.200521,2
2024-10-02,421.736,421.975,415.878,416.297,16615448.707243,2
2024-10-03,416.796,418.712,413.462,415.708,13713816.286362,2
2024-10-04,417.405,418.911,414.141,415.229,19229326.297178,2
2024-10-07,415.169,416.277,408.183,408.722,20961634.828316,2
2024-10-08,410.079,414.83,407.355,413.882,19267751.056065,2
2024-10-09,415.029,419.54,413.472,416.626,15004230.070284,2
2024-10-10,414.396,416.516,412.325,415.009,13876095.461952,2
2024-10-11,415.304,416.297,412.424,415.488,14173257.084294,2
2024-10-14,416.935,423.193,416.686,418.303,16686419.481396,2
2024-10-15,421.337,421.636,414.43,417.904,18938032.39644,2
2024-10-16,414.341,415.528,409.66,415.289,15539975.297098,2
