company_id,date,date,open_price,high_price,low_price,close_price,volume
10,2024-09-11,2024-09-11,166.79,166.79,164.09,164.82,5920165
10,2024-09-12,2024-09-12,164.2,165.1,162.7101,164.64,4541046
10,2024-09-13,2024-09-13,164.74,165.75,163.82,165.52,3693548
10,2024-09-16,2024-09-16,166.36,167.25,165.78,166.99,5187887
10,2024-09-17,2024-09-17,166.24,167.72,165.93,167.07,5066586
10,2024-09-18,2024-09-18,166.63,168.35,165.74,166.15,4722765
10,2024-09-19,2024-09-19,166.23,166.37,164.42,164.82,4956119
10,2024-09-20,2024-09-20,164.3,164.87,163.55,164.16,11838967
10,2024-09-23,2024-09-23,164.4,164.5,162.72,163.22,4671645
10,2024-09-24,2024-09-24,162.79,163.49,161.55,162.78,6041561
10,2024-09-25,2024-09-25,163.0,163.315,160.36,160.6,5420011
10,2024-09-26,2024-09-26,160.24,161.54,160.02,161.39,6122231
10,2024-09-27,2024-09-27,162.0,163.43,161.34,161.4,7553905
10,2024-09-30,2024-09-30,161.42,162.18,160.68,162.06,6010407
10,2024-10-01,2024-10-01,162.43,162.75,161.18,161.99,4408019
10,2024-10-02,2024-10-02,161.51,162.12,160.65,161.17,4684472
10,2024-10-03,2024-10-03,160.78,161.44,160.22,160.5,4791223
10,2024-10-04,2024-10-04,159.63,160.5,158.775,160.29,5331694
10,2024-10-07,2024-10-07,160.25,160.86,159.22,159.53,4265971
10,2024-10-08,2024-10-08,159.49,160.245,158.95,159.69,4766250
10,2024-10-09,2024-10-09,159.92,161.215,159.51,160.65,6047269
10,2024-10-10,2024-10-10,161.36,161.39,159.995,160.51,4793889
10,2024-10-11,2024-10-11,162.18,162.66,161.2,161.46,5253459
10,2024-10-14,2024-10-14,161.4,162.14,160.9,161.6,5963961
10,2024-10-15,2024-10-15,160.0,166.75,159.0,164.1,10547966
10,2024-10-16,2024-10-16,164.0,164.99,162.64,164.28,5982291
10,2024-10-17,2024-10-17,164.26,165.0,163.63,164.47,4798238
10,2024-10-18,2024-10-18,164.89,165.2896,163.93,165.12,5908012
10,2024-10-21,2024-10-21,165.1,165.25,162.31,162.83,6082736
10,2024-10-22,2024-10-22,162.32,163.73,161.9,163.45,5680612
10,2024-10-23,2024-10-23,162.82,166.0,162.42,165.86,7442026
10,2024-10-24,2024-10-24,165.0,165.51,163.34,163.67,5386525
10,2024-10-25,2024-10-25,163.68,163.92,160.61,160.88,6400449
10,2024-10-28,2024-10-28,161.13,161.97,161.0,161.6,4842653
10,2024-10-29,2024-10-29,161.46,162.17,160.06,160.09,5216879
10,2024-10-30,2024-10-30,159.45,161.28,159.0302,160.61,5820530
10,2024-10-31,2024-10-31,159.99,160.87,159.46,159.86,8613860
10,2024-11-01,2024-11-01,160.58,161.06,159.88,160.13,5256652
10,2024-11-04,2024-11-04,159.92,160.28,158.07,158.24,4644011
10,2024-11-05,2024-11-05,157.67,158.59,156.35,158.35,6547074
10,2024-11-06,2024-11-06,159.44,160.85,157.355,157.88,8926601
10,2024-11-07,2024-11-07,158.47,158.75,156.51,156.73,7522812
10,2024-11-08,2024-11-08,157.0,157.08,155.41,155.47,8926134
10,2024-11-11,2024-11-11,155.62,157.58,154.91,155.04,7146759
10,2024-11-12,2024-11-12,154.5073,155.04,152.37,152.64,7181408
10,2024-11-13,2024-11-13,152.495,153.51,151.4245,153.24,7162233
10,2024-11-14,2024-11-14,153.25,153.5918,150.76,151.87,7716385
10,2024-11-15,2024-11-15,151.3,154.43,150.9,154.0,11328515
10,2024-11-18,2024-11-18,152.98,155.33,152.33,154.77,7514177
10,2024-11-19,2024-11-19,153.945,153.99,152.05,153.0,8233678
10,2024-11-20,2024-11-20,153.14,153.25,151.81,153.11,9061274
10,2024-11-21,2024-11-21,153.6,156.06,152.81,155.5,10141056
10,2024-11-22,2024-11-22,155.9,157.115,154.11,155.17,8265961
10,2024-11-25,2024-11-25,155.17,157.035,155.14,155.78,12256242
10,2024-11-26,2024-11-26,155.185,155.25,153.16,154.52,5683499
10,2024-11-27,2024-11-27,154.61,156.63,154.6,155.4,4140444
10,2024-11-29,2024-11-29,154.169,155.67,154.169,155.01,5687821
10,2024-12-02,2024-12-02,154.86,155.0,153.9258,154.8,6946494
10,2024-12-03,2024-12-03,154.45,154.8,152.305,152.36,8674415
10,2024-12-04,2024-12-04,151.1698,151.56,149.75,150.47,10333110
10,2024-12-05,2024-12-05,150.0,150.38,148.95,149.52,7898098
10,2024-12-06,2024-12-06,149.39,150.05,148.38,149.31,8389611
10,2024-12-09,2024-12-09,149.29,150.89,148.44,149.6,8410303
10,2024-12-10,2024-12-10,149.89,150.83,148.33,149.23,9398671
10,2024-12-11,2024-12-11,148.5,148.5,146.37,146.64,13446656
10,2024-12-12,2024-12-12,147.14,147.77,146.01,146.24,6176269
10,2024-12-13,2024-12-13,145.7,146.93,145.04,146.62,8324900
10,2024-12-16,2024-12-16,146.8,147.25,143.52,143.85,8732378
10,2024-12-17,2024-12-17,143.84,146.66,143.71,146.41,10342958
10,2024-12-18,2024-12-18,145.678,146.74,144.67,144.75,9336094
10,2024-12-19,2024-12-19,144.27,145.22,143.37,143.58,9516653
10,2024-12-20,2024-12-20,142.7541,145.47,142.75,144.47,17702755
10,2024-12-23,2024-12-23,144.31,145.33,143.45,145.27,8720824
10,2024-12-24,2024-12-24,145.01,145.85,144.3325,145.85,3164071
10,2024-12-26,2024-12-26,145.55,146.37,145.09,145.58,4656981
10,2024-12-27,2024-12-27,144.8,146.6,144.68,145.05,5588306
10,2024-12-30,2024-12-30,144.8,144.88,142.95,143.34,6268692
10,2024-12-31,2024-12-31,143.675,144.67,143.3098,144.62,5811401
10,2025-01-02,2025-01-02,145.21,145.77,143.78,144.02,6051330
10,2025-01-03,2025-01-03,144.07,144.575,143.62,144.19,5879816
10,2025-01-06,2025-01-06,143.755,144.815,142.93,143.66,7910493
10,2025-01-07,2025-01-07,143.755,147.18,143.59,146.23,8422010
10,2025-01-08,2025-01-08,145.38,145.59,141.44,142.27,11175552
10,2025-01-10,2025-01-10,141.0,143.67,140.68,142.06,8821541
10,2025-01-13,2025-01-13,142.875,145.07,142.31,144.47,10376377
10,2025-01-14,2025-01-14,144.605,144.81,142.86,144.75,8681741
10,2025-01-15,2025-01-15,145.335,146.05,144.26,144.97,7434562
10,2025-01-16,2025-01-16,144.395,148.07,144.06,147.77,8964016
10,2025-01-17,2025-01-17,147.375,148.38,146.61,147.03,10773054
10,2025-01-21,2025-01-21,147.56,148.86,147.05,148.15,11111747
10,2025-01-22,2025-01-22,143.8,145.47,142.11,145.27,16834747
10,2025-01-23,2025-01-23,145.44,147.91,144.8144,146.64,10506361
10,2025-01-24,2025-01-24,146.805,147.631,146.383,146.82,9887682
