date,open_price,high_price,low_price,close_price,volume,company_id
2025-01-17,254.1575,260.62,252.14,259.16,17678101,4
2025-01-21,260.07,264.25,259.5037,263.03,13712114,4
2025-01-22,262.9,263.38,260.25,262.84,9021914,4
2025-01-23,264.69,266.8599,263.81,265.95,10749681,4
2025-01-24,263.01,267.1,263.01,264.84,7666261,4
2025-01-27,264.17,265.97,262.26,265.85,7522258,4
2025-01-28,265.84,267.33,264.8301,267.14,7375391,4
2025-01-29,267.16,270.68,265.61,266.58,7684870,4
2025-01-30,268.75,269.7,266.6201,268.23,8753466,4
2025-01-31,269.23,270.82,266.96,267.3,7196268,4
2025-02-03,261.83,268.165,261.7009,266.81,8381361,4
2025-02-04,269.275,269.84,266.83,267.94,5625972,4
2025-02-05,268.92,270.64,268.33,270.43,5704431,4
2025-02-06,272.45,276.98,271.19,276.9,7264371,4
2025-02-07,277.27,278.55,274.715,275.8,6857875,4
2025-02-10,276.15,276.18,269.59,271.04,8627352,4
2025-02-11,270.15,276.22,269.66,274.99,7196376,4
2025-02-12,274.08,276.45,273.25,275.45,6683894,4
2025-02-13,275.5,276.97,273.81,276.32,8398667,4
2025-02-14,277.37,279.2334,276.45,276.59,5688627,4
2025-02-18,277.5702,279.97,276.02,279.95,7919798,4
2025-02-19,278.38,280.25,277.22,279.25,7007248,4
2025-02-20,278.675,278.74,265.735,266.8,13846671,4
2025-02-21,268.23,269.1955,262.84,264.24,12835566,4
2025-02-24,265.49,267.0,258.61,261.34,10372751,4
2025-02-25,262.235,263.0,253.35,257.4,9608439,4
2025-02-26,257.22,260.9115,256.93,258.79,5943585,4
2025-02-27,259.985,263.64,257.86,259.05,8204447,4
2025-02-28,260.675,264.81,257.89,264.65,10467126,4
2025-03-03,264.0,266.32,257.82,260.62,9058307,4
2025-03-04,255.28,257.23,245.95,250.25,13465630,4
2025-03-05,251.04,253.05,247.83,251.53,7861424,4
2025-03-06,248.1,249.36,243.85,246.54,9983235,4
2025-03-07,245.235,246.72,239.42,242.28,20498734,4
2025-03-10,236.34,237.51,228.695,232.22,18887186,4
2025-03-11,231.745,233.32,226.69,229.14,18142995,4
2025-03-12,234.0,234.32,227.26,227.9,16054015,4
2025-03-13,228.925,229.5,224.23,225.19,16467851,4
2025-03-14,228.12,233.143,227.58,232.44,11962108,4
2025-03-17,231.165,235.6695,230.455,233.93,9586025,4
2025-03-18,234.32,236.17,233.52,234.97,10344866,4
2025-03-19,235.84,242.33,234.89,239.11,10120588,4
2025-03-20,236.53,241.76,236.2,239.01,8328513,4
2025-03-21,237.81,242.3,236.5,241.63,19326865,4
2025-03-24,245.48,248.69,244.41,248.06,9422650,4
2025-03-25,249.08,251.82,247.6247,251.13,9287694,4
2025-03-26,252.6,254.67,249.78,251.03,12785225,4
2025-03-27,249.525,250.64,247.18,248.12,8022517,4
2025-03-28,246.94,249.505,241.11,242.85,11978417,4
2025-03-31,238.6542,245.86,237.3643,245.3,13602996,4
2025-04-01,242.63,245.69,240.8818,243.66,8054683,4
2025-04-02,241.75,247.245,241.46,245.82,7758750,4
2025-04-03,234.27,235.14,227.3,228.69,17188469,4
2025-04-04,215.305,217.7,208.93,210.28,27170689,4
2025-04-07,203.2451,222.053,202.16,214.44,22914370,4
2025-04-08,223.52,227.8378,213.25,216.87,19485734,4
2025-04-09,212.77,237.48,211.0,234.34,24022350,4
2025-04-10,229.0611,230.3499,220.1,227.11,18896440,4
2025-04-11,225.37,238.575,225.0,236.2,20284450,4
2025-04-14,237.1,239.78,233.6301,234.72,13017824,4
2025-04-15,236.1,238.65,232.82,233.13,10912883,4
2025-04-16,231.5,233.58,227.93,229.61,9322325,4
2025-04-17,230.8,234.34,230.55,231.96,9557946,4
2025-04-21,230.005,231.81,226.336,228.99,8716177,4
2025-04-22,232.0,235.99,231.37,235.59,10701399,4
2025-04-23,240.58,246.79,240.0,240.88,14126766,4
2025-04-24,239.75,245.4695,237.58,244.64,9055197,4
2025-04-25,244.365,245.62,241.75,243.55,8588564,4
2025-04-28,244.44,246.8437,240.84,243.22,7394297,4
2025-04-29,242.18,245.25,241.69,244.62,7216788,4
2025-04-30,241.5,245.22,238.43,244.62,12991699,4
2025-05-01,242.85,248.45,242.17,246.89,8689579,4
2025-05-02,251.26,253.6187,249.4629,252.51,7165044,4
2025-05-05,251.18,255.16,250.5901,252.56,5450744,4
2025-05-06,250.0,252.65,249.0,249.25,6369934,4
2025-05-07,249.85,252.45,248.83,249.39,8724267,4
2025-05-08,251.55,255.88,251.55,253.47,8320118,4
2025-05-09,254.505,255.51,252.34,253.08,5087639,4
2025-05-12,262.9,263.6,258.7,260.05,9603892,4
2025-05-13,260.875,263.67,260.39,263.01,8588961,4
2025-05-14,263.0,266.64,262.29,265.64,8643060,4
2025-05-15,266.745,269.52,264.76,267.49,9214641,4
2025-05-16,267.49,268.4593,264.71,267.56,8932912,4
2025-05-19,265.53,268.32,261.93,264.88,12145045,4
2025-05-20,262.72,266.66,262.3,265.68,8436337,4
2025-05-21,264.01,265.65,260.7263,261.04,7464045,4
2025-05-22,259.36,262.3,258.8687,260.67,6514113,4
2025-05-23,256.77,261.99,256.0001,260.71,6671841,4
2025-05-27,262.04,265.3,261.99,265.29,7506555,4
2025-05-28,265.695,266.72,262.9,263.49,5535408,4
2025-05-29,264.8,265.4099,262.53,264.37,5081992,4
2025-05-30,263.7,265.33,262.725,264.0,10977662,4
2025-06-02,263.02,265.03,261.9,264.66,6011165,4
2025-06-03,263.79,266.58,262.88,266.27,6998383,4
2025-06-04,265.75,267.12,264.18,264.22,5915710,4
2025-06-05,264.53,264.74,260.31,261.95,8179258,4
2025-06-06,264.33,266.65,264.26,265.73,7738134,4
2025-06-09,266.0,267.9,263.35,266.74,8285364,4
2025-06-10,266.0,268.9,265.85,268.6,7538135,4
2025-06-11,268.67,269.6199,265.7862,268.15,7434064,4
2025-06-12,266.86,268.29,265.14,268.24,6618026,4
2025-06-13,265.08,267.02,262.71,264.95,7098265,4
2025-06-16,267.0,271.73,266.85,270.36,8566019,4
2025-06-17,268.17,270.59,267.8,269.52,6739262,4
2025-06-18,269.8,277.72,269.72,273.96,9586440,4
2025-06-20,275.53,277.3,273.8119,275.0,13969674,4
2025-06-23,275.395,278.55,272.1128,278.27,8094559,4
2025-06-24,280.21,282.715,279.51,281.26,9267941,4
2025-06-25,281.255,284.28,280.91,284.06,6826901,4
2025-06-26,284.7,289.41,284.47,288.75,8942062,4
2025-06-27,285.81,288.6962,285.04,287.11,17868633,4
2025-06-30,290.8095,292.65,288.92,289.91,12689156,4
2025-07-01,290.89,291.13,286.59,290.41,9338260,4
2025-07-02,292.23,292.822,289.7,292.0,8158692,4
2025-07-03,292.15,296.4,291.21,296.0,6541646,4
2025-07-07,295.26,296.04,290.08,291.97,8825732,4
2025-07-08,289.275,289.7,280.31,282.78,15440856,4
2025-07-09,287.195,287.195,282.48,283.16,11273801,4
2025-07-10,283.08,288.31,283.0,288.19,8413847,4
2025-07-11,284.7747,287.38,283.655,286.86,7384674,4
2025-07-14,287.11,289.3,285.2556,288.7,9079941,4
2025-07-15,288.0,291.95,285.48,286.55,12526110,4
2025-07-16,288.4,290.73,283.01,285.82,9979768,4
2025-07-17,283.615,290.2965,283.44,289.9,8509504,4
2025-07-18,289.62,292.5,288.23,291.27,12217018,4
2025-07-21,290.945,294.18,290.58,290.97,7898141,4
2025-07-22,291.5,293.625,289.18,291.43,6717461,4
2025-07-23,292.84,296.99,292.55,296.76,7083510,4
2025-07-24,297.42,299.5899,296.2,296.55,7001242,4
2025-07-25,296.7,298.9,295.955,298.62,5918875,4
2025-07-28,297.7,299.43,296.82,298.28,5840417,4
2025-07-29,300.0,301.2931,296.2,297.04,7635719,4
2025-07-30,297.42,300.61,297.38,299.63,8061742,4
2025-07-31,298.5,300.975,295.5,296.24,14749652,4
2025-08-01,290.4,291.795,284.2376,289.37,12007111,4
2025-08-04,290.725,294.32,290.26,294.26,6649542,4
2025-08-05,294.69,295.785,287.24,291.37,7182333,4
2025-08-06,292.045,293.29,290.16,291.35,6330155,4
2025-08-07,292.94,293.46,286.41,286.94,8057109,4
2025-08-08,288.98,291.23,284.706,288.76,6634506,4
2025-08-11,289.34,291.32,288.78,289.56,5510113,4
2025-08-12,291.48,294.75,290.34,292.85,8572034,4
2025-08-13,293.93,294.55,287.16,290.53,8420407,4
2025-08-14,290.4,294.2,289.6391,294.16,6322381,4
2025-08-15,294.81,295.5,289.82,290.49,7340518,4
2025-08-18,290.0,291.9,288.41,291.53,5386856,4
2025-08-19,290.58,292.48,289.53,290.66,6031520,4
2025-08-20,290.95,293.33,287.27,292.24,7374244,4
2025-08-21,291.76,292.7661,289.4725,291.47,6624161,4
2025-08-22,293.3,297.16,290.13,296.24,8552847,4
2025-08-25,296.26,297.3475,294.14,294.9,5856258,4
2025-08-26,294.16,298.74,293.5001,298.57,6714749,4
2025-08-27,297.525,301.07,297.04,299.28,6056513,4
2025-08-28,300.025,301.2399,298.7,301.07,6410535,4
2025-08-29,302.04,302.95,299.73,301.42,6796380,4
2025-09-02,300.26,300.455,294.5,299.7,7221855,4
2025-09-03,300.57,300.57,296.38,299.51,6316911,4
2025-09-04,300.0,304.43,298.28,303.82,6605797,4
2025-09-05,303.65,305.15,294.31,294.38,9837709,4
2025-09-08,294.89,296.46,291.44,292.91,8188506,4
2025-09-09,292.6,299.0,292.31,297.85,7848196,4
2025-09-10,296.7,301.54,295.4,300.54,7787303,4
2025-09-11,300.925,305.73,300.7925,305.56,7942489,4
2025-09-12,304.815,307.55,303.695,306.91,6846674,4
2025-09-15,307.17,309.95,307.17,308.9,7122015,4
2025-09-16,309.54,310.9,307.1347,309.19,10525594,4
2025-09-17,310.2,312.91,308.7722,311.75,8657765,4
2025-09-18,311.395,313.44,309.61,313.23,8050671,4
2025-09-19,313.6,315.8,309.12,314.78,23568551,4
2025-09-22,309.8,313.7,309.555,312.44,7520190,4
2025-09-23,311.815,316.3141,310.58,312.74,8584420,4
2025-09-24,314.03,316.5773,311.665,313.42,7310513,4
2025-09-25,313.415,315.65,311.8,313.45,7083198,4
2025-09-26,314.875,317.81,313.704,316.06,7258136,4
2025-09-29,317.0,318.01,313.66,315.69,6462442,4
2025-09-30,316.125,317.41,310.11,315.43,11823315,4
2025-10-01,313.34,314.59,307.41,310.71,9235211,4
2025-10-02,310.0,310.56,306.14,307.55,7599973,4
2025-10-03,308.575,311.66,308.21,310.03,6029854,4
2025-10-06,310.22,311.7474,305.1301,309.18,7214502,4
2025-10-07,309.495,310.01,304.7,307.69,8454217,4
2025-10-08,308.0138,308.7832,303.55,304.03,6489883,4
2025-10-09,305.05,308.035,303.3947,305.53,7060332,4
2025-10-10,305.66,310.47,300.81,300.89,8597384,4
2025-10-13,305.53,309.46,305.45,307.97,10788680,4
2025-10-14,305.84,307.0,294.21,302.08,16178755,4
2025-10-15,306.39,312.1199,305.44,305.69,11354778,4
2025-10-16,305.35,308.6799,297.07,298.54,10549447,4
2025-10-17,299.17,299.55,294.2,297.56,10153454,4
2025-10-20,298.56,303.69,298.1601,302.36,6894943,4
2025-10-21,301.66,304.05,297.0,297.09,7372671,4
2025-10-22,297.77,298.0599,290.5448,294.11,8054115,4
2025-10-23,294.32,296.3699,292.51,294.54,5438810,4
2025-10-24,295.45,302.6,295.45,300.44,7228330,4
2025-10-27,302.16,304.53,301.01,304.15,5642222,4
2025-10-28,304.88,307.9674,303.16,305.36,6335993,4
2025-10-29,303.5,308.245,303.01,305.51,7520324,4
2025-10-30,305.75,312.61,305.1,309.44,7514556,4
2025-10-31,308.125,312.87,307.25,311.12,7721297,4
2025-11-03,311.0,312.32,306.21,309.35,7770040,4
2025-11-04,306.78,312.22,305.1,309.25,7085164,4
2025-11-05,309.7,313.1,305.63,311.68,6865198,4
2025-11-06,310.99,314.84,310.26,313.42,7206111,4
2025-11-07,312.03,314.43,307.642,314.21,7302347,4
2025-11-10,314.95,319.555,314.21,316.89,5794505,4
2025-11-11,317.5,319.05,315.28,315.62,5030216,4
2025-11-12,316.26,322.25,316.21,320.41,10578266,4
2025-11-13,319.31,320.6325,309.1,309.48,8973258,4
2025-11-14,307.51,307.64,301.23,303.61,10326983,4
2025-11-17,303.89,305.59,297.6714,300.37,8344046,4
2025-11-18,299.5,302.945,297.02,299.41,8077315,4
2025-11-19,299.75,304.4499,299.265,303.27,5546555,4
2025-11-20,306.28,309.92,298.16,298.38,7501582,4
2025-11-21,301.29,301.68,292.8101,298.02,11766810,4
2025-11-24,298.24,299.82,294.51,298.0,10940186,4
2025-11-25,300.06,304.5,295.56,303.0,8877188,4
2025-11-26,304.99,308.525,303.2,307.64,7910851,4
2025-11-28,309.1,313.72,308.24,313.08,4322448,4
2025-12-01,312.95,314.04,308.54,308.92,7727324,4
2025-12-02,308.725,310.48,307.09,307.88,7249043,4
2025-12-03,307.2,312.36,306.8,312.13,8535260,4
2025-12-04,313.225,318.49,313.0,316.1,9627834,4
2025-12-05,315.595,318.48,314.68,315.04,6518908,4
2025-12-08,315.06,316.47,313.3501,315.21,7417191,4
2025-12-09,314.95,318.8,300.02,300.51,18049223,4
2025-12-10,300.5,311.19,298.46,310.11,18874092,4
2025-12-11,309.24,318.0,309.24,317.38,9721859,4
2025-12-12,319.68,320.27,316.6013,318.52,8982911,4
2025-12-15,319.77,322.88,318.39,320.02,10864122,4
2025-12-16,319.22,319.52,314.4,315.55,8331336,4
2025-12-17,318.47,319.37,314.66,314.98,8718653,4
2025-12-18,316.0,317.7,312.22,313.0,11444909,4
2025-12-19,313.88,318.56,313.19,317.21,24494412,4
2025-12-22,317.51,323.23,317.51,323.09,8354588,4
2025-12-23,323.61,327.78,323.09,325.93,6668305,4
2025-12-24,326.4,329.99,325.5014,329.17,4289306,4
2025-12-26,329.11,330.86,326.54,327.91,4158293,4
2025-12-29,327.68,327.77,323.53,323.75,8635338,4
2025-12-30,324.77,324.94,322.49,323.42,7904263,4
2025-12-31,324.16,324.875,322.04,322.22,5048531,4
2026-01-02,322.5,325.73,320.74,325.48,8054040,4
2026-01-05,325.19,337.25,325.19,334.04,10752627,4
2026-01-06,332.62,335.87,330.65,334.61,7660787,4
2026-01-07,331.14,332.1499,324.6,326.99,9815240,4
2026-01-08,326.36,331.4,325.65,329.79,11737068,4
2026-01-09,329.34,331.9,328.17,329.19,6738143,4
2026-01-12,321.884,326.02,321.23,324.49,12805062,4
2026-01-13,324.3,326.86,310.572,310.9,19371171,4
2026-01-14,308.2,311.76,306.12,307.87,25951464,4
2026-01-15,308.425,312.94,307.75,309.26,14751447,4
2026-01-16,310.035,317.21,310.0,312.47,14652508,4
2026-01-20,306.21,311.15,301.86,302.74,12900620,4
2026-01-21,303.425,305.4,301.15,302.04,10270144,4
2026-01-22,304.8,308.2,302.9,303.63,10535822,4
2026-01-23,302.0,302.37,296.51,297.72,11107925,4
2026-01-26,297.81,301.775,297.45,301.04,11752666,4
2026-01-27,301.25,301.97,298.15,300.31,11527448,4
2026-01-28,300.25,301.92,298.05,300.77,9556743,4
2026-01-29,302.4,306.83,302.215,306.42,11579987,4
2026-01-30,305.47,307.93,302.555,305.89,11953180,4
2026-02-02,305.05,309.3,301.37,308.14,9839360,4
2026-02-03,309.73,316.25,309.095,314.85,12687963,4
2026-02-04,314.405,319.305,314.405,317.27,9848802,4
2026-02-05,315.08,316.01,305.54,310.16,9387999,4
2026-02-06,314.71,324.245,314.71,322.4,17797443,4
2026-02-09,321.34,326.4,320.1149,322.1,11477473,4
2026-02-10,322.55,326.125,315.1201,318.28,9902224,4
2026-02-11,322.94,325.28,308.7301,310.82,8703519,4
2026-02-12,312.275,313.615,300.02,302.64,13443363,4
2026-02-13,298.52,304.29,296.52,302.55,9114526,4
2026-02-17,302.76,308.24,302.5,307.13,8896753,4
2026-02-18,308.45,312.28,307.22,308.78,7209556,4
2026-02-19,307.17,309.18,305.12,308.05,6737705,4
2026-02-20,308.58,311.0,305.68,310.79,7792735,4
2026-02-23,308.8,311.0,295.1,297.67,12955428,4
2026-02-24,296.82,299.75,291.38,297.3,13554127,4
2026-02-25,298.64,303.6599,297.01,303.3,8095520,4
2026-02-26,304.59,309.01,303.64,306.13,7002816,4
2026-02-27,300.124,302.95,294.45,300.3,18601022,4
