REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026/03/01 00:05:00,7116.32,57.31,TRADE
NSW1,2026/03/01 00:10:00,7182.74,57.06,TRADE
NSW1,2026/03/01 00:15:00,7150.51,57.31,TRADE
NSW1,2026/03/01 00:20:00,7043.45,57.06,TRADE
NSW1,2026/03/01 00:25:00,7094.18,57.06,TRADE
NSW1,2026/03/01 00:30:00,6991.15,56.98,TRADE
NSW1,2026/03/01 00:35:00,6903.59,56.98,TRADE
NSW1,2026/03/01 00:40:00,6913.27,53.35,TRADE
NSW1,2026/03/01 00:45:00,6827.1,56.98,TRADE
NSW1,2026/03/01 00:50:00,6875.62,57.31,TRADE
NSW1,2026/03/01 00:55:00,6873.1,56.98,TRADE
NSW1,2026/03/01 01:00:00,6780.64,51.81,TRADE
NSW1,2026/03/01 01:05:00,6755.99,52.85,TRADE
NSW1,2026/03/01 01:10:00,6825.17,53.72,TRADE
NSW1,2026/03/01 01:15:00,6781.36,53.04,TRADE
NSW1,2026/03/01 01:20:00,6722.96,37.89,TRADE
NSW1,2026/03/01 01:25:00,6737.76,37.89,TRADE
NSW1,2026/03/01 01:30:00,6709.83,37.89,TRADE
NSW1,2026/03/01 01:35:00,6657.68,37.89,TRADE
NSW1,2026/03/01 01:40:00,6614.1,38.98,TRADE
NSW1,2026/03/01 01:45:00,6656.88,14.41,TRADE
NSW1,2026/03/01 01:50:00,6651.73,36.56,TRADE
NSW1,2026/03/01 01:55:00,6572.54,21.72,TRADE
NSW1,2026/03/01 02:00:00,6582.5,27.03,TRADE
NSW1,2026/03/01 02:05:00,6564.07,40.86,TRADE
NSW1,2026/03/01 02:10:00,6618.53,21.66,TRADE
NSW1,2026/03/01 02:15:00,6517.78,21.85,TRADE
NSW1,2026/03/01 02:20:00,6637.11,50.34,TRADE
NSW1,2026/03/01 02:25:00,6574.34,25.11,TRADE
NSW1,2026/03/01 02:30:00,6492.9,25.26,TRADE
NSW1,2026/03/01 02:35:00,6442.76,44.26,TRADE
NSW1,2026/03/01 02:40:00,6559.92,53.63,TRADE
NSW1,2026/03/01 02:45:00,6530.25,35.88,TRADE
NSW1,2026/03/01 02:50:00,6531.93,35.88,TRADE
NSW1,2026/03/01 02:55:00,6530.23,35.88,TRADE
NSW1,2026/03/01 03:00:00,6556.29,54.33,TRADE
NSW1,2026/03/01 03:05:00,6553.83,35.88,TRADE
NSW1,2026/03/01 03:10:00,6521.61,35.88,TRADE
NSW1,2026/03/01 03:15:00,6508.19,35.88,TRADE
NSW1,2026/03/01 03:20:00,6405.49,25.61,TRADE
NSW1,2026/03/01 03:25:00,6427.96,35.88,TRADE
NSW1,2026/03/01 03:30:00,6394.78,35.88,TRADE
NSW1,2026/03/01 03:35:00,6330.78,35.86,TRADE
NSW1,2026/03/01 03:40:00,6350.87,25.93,TRADE
NSW1,2026/03/01 03:45:00,6362.46,36.21,TRADE
NSW1,2026/03/01 03:50:00,6294.52,35.88,TRADE
NSW1,2026/03/01 03:55:00,6310.83,35.88,TRADE
NSW1,2026/03/01 04:00:00,6296.19,25.45,TRADE
NSW1,2026/03/01 04:05:00,6309.59,14.65,TRADE
NSW1,2026/03/01 04:10:00,6388.31,37.89,TRADE
NSW1,2026/03/01 04:15:00,6363.11,37.93,TRADE
NSW1,2026/03/01 04:20:00,6461.5,10.50,TRADE
NSW1,2026/03/01 04:25:00,6480.98,16.50,TRADE
NSW1,2026/03/01 04:30:00,6510.55,25.61,TRADE
NSW1,2026/03/01 04:35:00,6458.55,14.82,TRADE
NSW1,2026/03/01 04:40:00,6537.92,25.51,TRADE
NSW1,2026/03/01 04:45:00,6538.81,14.93,TRADE
NSW1,2026/03/01 04:50:00,6495.27,25.46,TRADE
NSW1,2026/03/01 04:55:00,6495.56,25.28,TRADE
NSW1,2026/03/01 05:00:00,6521.75,21.20,TRADE
NSW1,2026/03/01 05:05:00,6502.16,25.54,TRADE
NSW1,2026/03/01 05:10:00,6559.04,25.74,TRADE
NSW1,2026/03/01 05:15:00,6569.02,20.56,TRADE
NSW1,2026/03/01 05:20:00,6536.5,14.92,TRADE
NSW1,2026/03/01 05:25:00,6539.94,15.04,TRADE
NSW1,2026/03/01 05:30:00,6618.79,25.38,TRADE
NSW1,2026/03/01 05:35:00,6612.31,22.86,TRADE
NSW1,2026/03/01 05:40:00,6536.46,22.70,TRADE
NSW1,2026/03/01 05:45:00,6619,28.90,TRADE
NSW1,2026/03/01 05:50:00,6656.41,35.88,TRADE
NSW1,2026/03/01 05:55:00,6715.64,37.93,TRADE
NSW1,2026/03/01 06:00:00,6707.72,35.88,TRADE
NSW1,2026/03/01 06:05:00,6779.83,44.26,TRADE
NSW1,2026/03/01 06:10:00,6692.91,35.88,TRADE
NSW1,2026/03/01 06:15:00,6745.96,35.88,TRADE
NSW1,2026/03/01 06:20:00,6744.49,35.88,TRADE
NSW1,2026/03/01 06:25:00,6694.34,22.07,TRADE
NSW1,2026/03/01 06:30:00,6813.55,35.80,TRADE
NSW1,2026/03/01 06:35:00,6830.53,37.89,TRADE
NSW1,2026/03/01 06:40:00,6857.39,22.07,TRADE
NSW1,2026/03/01 06:45:00,6721.87,14.81,TRADE
NSW1,2026/03/01 06:50:00,6789,12.64,TRADE
NSW1,2026/03/01 06:55:00,6830.55,21.54,TRADE
NSW1,2026/03/01 07:00:00,6776.56,0.77,TRADE
NSW1,2026/03/01 07:05:00,6873.25,22.07,TRADE
NSW1,2026/03/01 07:10:00,6853.96,13.57,TRADE
NSW1,2026/03/01 07:15:00,6903.08,22.99,TRADE
NSW1,2026/03/01 07:20:00,6897.74,22.07,TRADE
NSW1,2026/03/01 07:25:00,6941.59,22.07,TRADE
NSW1,2026/03/01 07:30:00,6938.04,13.90,TRADE
NSW1,2026/03/01 07:35:00,7028.65,22.07,TRADE
NSW1,2026/03/01 07:40:00,7050.85,37.88,TRADE
NSW1,2026/03/01 07:45:00,6942.88,22.07,TRADE
NSW1,2026/03/01 07:50:00,6886.4,16.45,TRADE
NSW1,2026/03/01 07:55:00,6929,22.07,TRADE
NSW1,2026/03/01 08:00:00,6919.74,16.34,TRADE
NSW1,2026/03/01 08:05:00,6962.25,10.69,TRADE
NSW1,2026/03/01 08:10:00,7052.17,15.19,TRADE
NSW1,2026/03/01 08:15:00,7020.97,22.07,TRADE
NSW1,2026/03/01 08:20:00,6917.7,15.16,TRADE
NSW1,2026/03/01 08:25:00,6965.84,22.07,TRADE
NSW1,2026/03/01 08:30:00,6890,10.58,TRADE
NSW1,2026/03/01 08:35:00,6943.64,10.88,TRADE
NSW1,2026/03/01 08:40:00,6863.4,10.88,TRADE
NSW1,2026/03/01 08:45:00,6850.2,15.23,TRADE
NSW1,2026/03/01 08:50:00,6835.36,10.65,TRADE
NSW1,2026/03/01 08:55:00,6796.8,0.70,TRADE
NSW1,2026/03/01 09:00:00,6850.22,0.70,TRADE
NSW1,2026/03/01 09:05:00,6807.2,10.45,TRADE
NSW1,2026/03/01 09:10:00,6786,10.37,TRADE
NSW1,2026/03/01 09:15:00,6755.08,0.70,TRADE
NSW1,2026/03/01 09:20:00,6736.97,0.70,TRADE
NSW1,2026/03/01 09:25:00,6715.35,0.70,TRADE
NSW1,2026/03/01 09:30:00,6725.01,0.01,TRADE
NSW1,2026/03/01 09:35:00,6680.92,0.70,TRADE
NSW1,2026/03/01 09:40:00,6822.97,1.98,TRADE
NSW1,2026/03/01 09:45:00,6756.44,0.70,TRADE
NSW1,2026/03/01 09:50:00,6793.07,0.51,TRADE
NSW1,2026/03/01 09:55:00,6869.33,0.70,TRADE
NSW1,2026/03/01 10:00:00,6921.52,0.70,TRADE
NSW1,2026/03/01 10:05:00,6834.47,0.70,TRADE
NSW1,2026/03/01 10:10:00,7030.74,22.07,TRADE
NSW1,2026/03/01 10:15:00,6941.06,0.70,TRADE
NSW1,2026/03/01 10:20:00,6985.91,0.70,TRADE
NSW1,2026/03/01 10:25:00,6923.18,0.01,TRADE
NSW1,2026/03/01 10:30:00,6898.53,0.51,TRADE
NSW1,2026/03/01 10:35:00,6892.09,0.51,TRADE
NSW1,2026/03/01 10:40:00,6934.46,2.05,TRADE
NSW1,2026/03/01 10:45:00,6805.38,0.51,TRADE
NSW1,2026/03/01 10:50:00,6782.18,0.01,TRADE
NSW1,2026/03/01 10:55:00,6827.65,2.05,TRADE
NSW1,2026/03/01 11:00:00,6719.05,1.99,TRADE
NSW1,2026/03/01 11:05:00,6661.67,1.99,TRADE
NSW1,2026/03/01 11:10:00,6711.17,0.51,TRADE
NSW1,2026/03/01 11:15:00,6598.28,10.23,TRADE
NSW1,2026/03/01 11:20:00,6444.49,6.77,TRADE
NSW1,2026/03/01 11:25:00,6454.19,0.51,TRADE
NSW1,2026/03/01 11:30:00,6470.84,0.51,TRADE
NSW1,2026/03/01 11:35:00,6378.74,-0.12,TRADE
NSW1,2026/03/01 11:40:00,6489.03,0,TRADE
NSW1,2026/03/01 11:45:00,6433.02,0,TRADE
NSW1,2026/03/01 11:50:00,6349.64,-4,TRADE
NSW1,2026/03/01 11:55:00,6288.85,-4,TRADE
NSW1,2026/03/01 12:00:00,6164.01,-4.47,TRADE
NSW1,2026/03/01 12:05:00,6118.02,-4.12,TRADE
NSW1,2026/03/01 12:10:00,6111.71,-4.38,TRADE
NSW1,2026/03/01 12:15:00,6150.91,-4.27,TRADE
NSW1,2026/03/01 12:20:00,6068.38,-4.14,TRADE
NSW1,2026/03/01 12:25:00,6031.76,-4.04,TRADE
NSW1,2026/03/01 12:30:00,6042.42,-3.76,TRADE
NSW1,2026/03/01 12:35:00,6205.84,-0.11,TRADE
NSW1,2026/03/01 12:40:00,6215.1,-3.52,TRADE
NSW1,2026/03/01 12:45:00,6284.37,0,TRADE
NSW1,2026/03/01 12:50:00,6337.34,-0.11,TRADE
NSW1,2026/03/01 12:55:00,6352.55,0,TRADE
NSW1,2026/03/01 13:00:00,6424.7,0,TRADE
NSW1,2026/03/01 13:05:00,6528.49,10.14,TRADE
NSW1,2026/03/01 13:10:00,6569.11,0.51,TRADE
NSW1,2026/03/01 13:15:00,6641.3,37.89,TRADE
NSW1,2026/03/01 13:20:00,6558.22,0.04,TRADE
NSW1,2026/03/01 13:25:00,6621.08,14.37,TRADE
NSW1,2026/03/01 13:30:00,6647.31,37.89,TRADE
NSW1,2026/03/01 13:35:00,6762.8,37.89,TRADE
NSW1,2026/03/01 13:40:00,6826.26,0.51,TRADE
NSW1,2026/03/01 13:45:00,6882.19,26.42,TRADE
NSW1,2026/03/01 13:50:00,6838.95,14.17,TRADE
NSW1,2026/03/01 13:55:00,6856.72,14.16,TRADE
NSW1,2026/03/01 14:00:00,6873.24,50.97,TRADE
NSW1,2026/03/01 14:05:00,6835.96,37.89,TRADE
NSW1,2026/03/01 14:10:00,6882.02,49.86,TRADE
NSW1,2026/03/01 14:15:00,6841.33,48.91,TRADE
NSW1,2026/03/01 14:20:00,6881.81,49.04,TRADE
NSW1,2026/03/01 14:25:00,6860.2,37.89,TRADE
NSW1,2026/03/01 14:30:00,6923.96,37.89,TRADE
NSW1,2026/03/01 14:35:00,6985.25,37.89,TRADE
NSW1,2026/03/01 14:40:00,6881.62,37.89,TRADE
NSW1,2026/03/01 14:45:00,6810.7,35.88,TRADE
NSW1,2026/03/01 14:50:00,6783.47,37.89,TRADE
NSW1,2026/03/01 14:55:00,6799.32,50.76,TRADE
NSW1,2026/03/01 15:00:00,6835.88,36.45,TRADE
NSW1,2026/03/01 15:05:00,6834.92,37.89,TRADE
NSW1,2026/03/01 15:10:00,6994.46,37.89,TRADE
NSW1,2026/03/01 15:15:00,7010.47,9.98,TRADE
NSW1,2026/03/01 15:20:00,7052.69,37.89,TRADE
NSW1,2026/03/01 15:25:00,7085.24,37.89,TRADE
NSW1,2026/03/01 15:30:00,7192.96,57.36,TRADE
NSW1,2026/03/01 15:35:00,7260.23,57.36,TRADE
NSW1,2026/03/01 15:40:00,7424.45,53.03,TRADE
NSW1,2026/03/01 15:45:00,7528.27,50.71,TRADE
NSW1,2026/03/01 15:50:00,7610.66,57.36,TRADE
NSW1,2026/03/01 15:55:00,7556.2,37.89,TRADE
NSW1,2026/03/01 16:00:00,7773.87,50.76,TRADE
NSW1,2026/03/01 16:05:00,7734.72,51.08,TRADE
NSW1,2026/03/01 16:10:00,7802.95,51.72,TRADE
NSW1,2026/03/01 16:15:00,7813.51,52.67,TRADE
NSW1,2026/03/01 16:20:00,7928.36,37.89,TRADE
NSW1,2026/03/01 16:25:00,7998.41,35.88,TRADE
NSW1,2026/03/01 16:30:00,8032.88,52.55,TRADE
NSW1,2026/03/01 16:35:00,8107.33,37.93,TRADE
NSW1,2026/03/01 16:40:00,8174.19,37.89,TRADE
NSW1,2026/03/01 16:45:00,8188.85,50.73,TRADE
NSW1,2026/03/01 16:50:00,8230.1,49.84,TRADE
NSW1,2026/03/01 16:55:00,8390.24,57.31,TRADE
NSW1,2026/03/01 17:00:00,8318.15,58.79,TRADE
NSW1,2026/03/01 17:05:00,8413.58,49.31,TRADE
NSW1,2026/03/01 17:10:00,8446.46,51.78,TRADE
NSW1,2026/03/01 17:15:00,8457.66,57.32,TRADE
NSW1,2026/03/01 17:20:00,8481.63,57.32,TRADE
NSW1,2026/03/01 17:25:00,8548.12,57.66,TRADE
NSW1,2026/03/01 17:30:00,8556.35,66,TRADE
NSW1,2026/03/01 17:35:00,8572.81,57.32,TRADE
NSW1,2026/03/01 17:40:00,8538.83,57.32,TRADE
NSW1,2026/03/01 17:45:00,8609.33,57.32,TRADE
NSW1,2026/03/01 17:50:00,8585.81,57.31,TRADE
NSW1,2026/03/01 17:55:00,8678.07,57.32,TRADE
NSW1,2026/03/01 18:00:00,8684.91,64.87,TRADE
NSW1,2026/03/01 18:05:00,8689.41,58.12,TRADE
NSW1,2026/03/01 18:10:00,8617.1,57.31,TRADE
NSW1,2026/03/01 18:15:00,8649.06,56.98,TRADE
NSW1,2026/03/01 18:20:00,8722.51,57.31,TRADE
NSW1,2026/03/01 18:25:00,8750.52,60.77,TRADE
NSW1,2026/03/01 18:30:00,8662.4,58.60,TRADE
NSW1,2026/03/01 18:35:00,8638.62,56.98,TRADE
NSW1,2026/03/01 18:40:00,8707.69,57.06,TRADE
NSW1,2026/03/01 18:45:00,8769.38,57.31,TRADE
NSW1,2026/03/01 18:50:00,8748.39,56.98,TRADE
NSW1,2026/03/01 18:55:00,8713.31,57.31,TRADE
NSW1,2026/03/01 19:00:00,8692.84,57.31,TRADE
NSW1,2026/03/01 19:05:00,8637.55,57.31,TRADE
NSW1,2026/03/01 19:10:00,8660.95,57.31,TRADE
NSW1,2026/03/01 19:15:00,8697.38,61.22,TRADE
NSW1,2026/03/01 19:20:00,8697.09,57.31,TRADE
NSW1,2026/03/01 19:25:00,8589.63,57.31,TRADE
NSW1,2026/03/01 19:30:00,8670.11,57.06,TRADE
NSW1,2026/03/01 19:35:00,8633.18,57.31,TRADE
NSW1,2026/03/01 19:40:00,8500,57.31,TRADE
NSW1,2026/03/01 19:45:00,8579.03,57.31,TRADE
NSW1,2026/03/01 19:50:00,8507.47,57.31,TRADE
NSW1,2026/03/01 19:55:00,8403.75,57.06,TRADE
NSW1,2026/03/01 20:00:00,8413.92,57.06,TRADE
NSW1,2026/03/01 20:05:00,8423.17,57.31,TRADE
NSW1,2026/03/01 20:10:00,8444,57.31,TRADE
NSW1,2026/03/01 20:15:00,8410.83,57.06,TRADE
NSW1,2026/03/01 20:20:00,8384.16,57.31,TRADE
NSW1,2026/03/01 20:25:00,8260.82,57.06,TRADE
NSW1,2026/03/01 20:30:00,8177.38,56.98,TRADE
NSW1,2026/03/01 20:35:00,8202.16,52.58,TRADE
NSW1,2026/03/01 20:40:00,8186.44,56.98,TRADE
NSW1,2026/03/01 20:45:00,8064.44,56.88,TRADE
NSW1,2026/03/01 20:50:00,7986.02,51.60,TRADE
NSW1,2026/03/01 20:55:00,8056.56,52.25,TRADE
NSW1,2026/03/01 21:00:00,8046.19,51.01,TRADE
NSW1,2026/03/01 21:05:00,8084.47,57.31,TRADE
NSW1,2026/03/01 21:10:00,8091.68,57.06,TRADE
NSW1,2026/03/01 21:15:00,8075.26,57.31,TRADE
NSW1,2026/03/01 21:20:00,8107.5,56.98,TRADE
NSW1,2026/03/01 21:25:00,8090.97,56.98,TRADE
NSW1,2026/03/01 21:30:00,7963.72,52.46,TRADE
NSW1,2026/03/01 21:35:00,7939.32,56.98,TRADE
NSW1,2026/03/01 21:40:00,7885.54,57.06,TRADE
NSW1,2026/03/01 21:45:00,7899.39,56.98,TRADE
NSW1,2026/03/01 21:50:00,7867.65,52.29,TRADE
NSW1,2026/03/01 21:55:00,7801.17,51.09,TRADE
NSW1,2026/03/01 22:00:00,7843,52.29,TRADE
NSW1,2026/03/01 22:05:00,7807.64,52.13,TRADE
NSW1,2026/03/01 22:10:00,7846.85,53.30,TRADE
NSW1,2026/03/01 22:15:00,7813.59,52.19,TRADE
NSW1,2026/03/01 22:20:00,7662.71,37.89,TRADE
NSW1,2026/03/01 22:25:00,7704.39,51.65,TRADE
NSW1,2026/03/01 22:30:00,7685.32,50.71,TRADE
NSW1,2026/03/01 22:35:00,7621.66,56.98,TRADE
NSW1,2026/03/01 22:40:00,7600.91,53.20,TRADE
NSW1,2026/03/01 22:45:00,7559.05,54.08,TRADE
NSW1,2026/03/01 22:50:00,7479.07,53.60,TRADE
NSW1,2026/03/01 22:55:00,7449.05,51.84,TRADE
NSW1,2026/03/01 23:00:00,7368.36,37.89,TRADE
NSW1,2026/03/01 23:05:00,7340.75,51.68,TRADE
NSW1,2026/03/01 23:10:00,7396.83,53.09,TRADE
NSW1,2026/03/01 23:15:00,7352.38,53.95,TRADE
NSW1,2026/03/01 23:20:00,7267.47,51.70,TRADE
NSW1,2026/03/01 23:25:00,7332.94,53.61,TRADE
NSW1,2026/03/01 23:30:00,7312.38,53.99,TRADE
NSW1,2026/03/01 23:35:00,7206.72,54.35,TRADE
NSW1,2026/03/01 23:40:00,7301.76,57.06,TRADE
NSW1,2026/03/01 23:45:00,7257.07,57.31,TRADE
NSW1,2026/03/01 23:50:00,7244.29,57.06,TRADE
NSW1,2026/03/01 23:55:00,7166.4,54.57,TRADE
NSW1,2026/03/02 00:00:00,7228.44,54.61,TRADE
NSW1,2026/03/02 00:05:00,7182.47,56.98,TRADE
NSW1,2026/03/02 00:10:00,7190.19,56.98,TRADE
NSW1,2026/03/02 00:15:00,7126.34,57.06,TRADE
NSW1,2026/03/02 00:20:00,7024.76,56.98,TRADE
NSW1,2026/03/02 00:25:00,7027.3,57.06,TRADE
NSW1,2026/03/02 00:30:00,7030.22,57.06,TRADE
NSW1,2026/03/02 00:35:00,6958.52,54.78,TRADE
NSW1,2026/03/02 00:40:00,6967.4,56.98,TRADE
NSW1,2026/03/02 00:45:00,6940.31,55.72,TRADE
NSW1,2026/03/02 00:50:00,6843.57,54.88,TRADE
NSW1,2026/03/02 00:55:00,6827.59,54.91,TRADE
NSW1,2026/03/02 01:00:00,6791.81,54.74,TRADE
NSW1,2026/03/02 01:05:00,6828.71,56.98,TRADE
NSW1,2026/03/02 01:10:00,6854.22,57.31,TRADE
NSW1,2026/03/02 01:15:00,6847.93,56.98,TRADE
NSW1,2026/03/02 01:20:00,6745.41,55.49,TRADE
NSW1,2026/03/02 01:25:00,6739.33,56.98,TRADE
NSW1,2026/03/02 01:30:00,6775.37,56.98,TRADE
NSW1,2026/03/02 01:35:00,6743.62,55.88,TRADE
NSW1,2026/03/02 01:40:00,6683.74,53.49,TRADE
NSW1,2026/03/02 01:45:00,6668.87,54.64,TRADE
NSW1,2026/03/02 01:50:00,6576.14,37.88,TRADE
NSW1,2026/03/02 01:55:00,6577.51,53.24,TRADE
NSW1,2026/03/02 02:00:00,6588.57,37.88,TRADE
NSW1,2026/03/02 02:05:00,6657.59,56.98,TRADE
NSW1,2026/03/02 02:10:00,6659.31,55.38,TRADE
NSW1,2026/03/02 02:15:00,6644.08,54.22,TRADE
NSW1,2026/03/02 02:20:00,6556,54.79,TRADE
NSW1,2026/03/02 02:25:00,6638.49,55.96,TRADE
NSW1,2026/03/02 02:30:00,6624.99,55.31,TRADE
NSW1,2026/03/02 02:35:00,6645.21,56.89,TRADE
NSW1,2026/03/02 02:40:00,6617.45,56.98,TRADE
NSW1,2026/03/02 02:45:00,6553.91,56.48,TRADE
NSW1,2026/03/02 02:50:00,6547.17,56.86,TRADE
NSW1,2026/03/02 02:55:00,6571.72,56.98,TRADE
NSW1,2026/03/02 03:00:00,6600.42,56.03,TRADE
NSW1,2026/03/02 03:05:00,6571.43,56.98,TRADE
NSW1,2026/03/02 03:10:00,6615.02,56.98,TRADE
NSW1,2026/03/02 03:15:00,6645.26,56.98,TRADE
NSW1,2026/03/02 03:20:00,6582.27,56.49,TRADE
NSW1,2026/03/02 03:25:00,6593.64,56.84,TRADE
NSW1,2026/03/02 03:30:00,6660.12,57.06,TRADE
NSW1,2026/03/02 03:35:00,6631.7,56.11,TRADE
NSW1,2026/03/02 03:40:00,6623.42,56.29,TRADE
NSW1,2026/03/02 03:45:00,6583.62,42.37,TRADE
NSW1,2026/03/02 03:50:00,6659.5,54.28,TRADE
NSW1,2026/03/02 03:55:00,6636.09,52.40,TRADE
NSW1,2026/03/02 04:00:00,6723.59,55.05,TRADE
NSW1,2026/03/02 04:05:00,6662.8,36.90,TRADE
NSW1,2026/03/02 04:10:00,6789.14,56.24,TRADE
NSW1,2026/03/02 04:15:00,6841.69,54.51,TRADE
NSW1,2026/03/02 04:20:00,6934.22,56.70,TRADE
NSW1,2026/03/02 04:25:00,6927.32,57.06,TRADE
NSW1,2026/03/02 04:30:00,6965.29,57.06,TRADE
NSW1,2026/03/02 04:35:00,6976.94,56.97,TRADE
NSW1,2026/03/02 04:40:00,7070.15,57.31,TRADE
NSW1,2026/03/02 04:45:00,7027.58,56.98,TRADE
NSW1,2026/03/02 04:50:00,7004.55,55.74,TRADE
NSW1,2026/03/02 04:55:00,7118.95,57.06,TRADE
NSW1,2026/03/02 05:00:00,7188.28,57.06,TRADE
NSW1,2026/03/02 05:05:00,7171.53,42.92,TRADE
NSW1,2026/03/02 05:10:00,7410.1,58.27,TRADE
NSW1,2026/03/02 05:15:00,7493.14,57.06,TRADE
NSW1,2026/03/02 05:20:00,7559.45,57.39,TRADE
NSW1,2026/03/02 05:25:00,7612.43,57.43,TRADE
NSW1,2026/03/02 05:30:00,7645.57,63.18,TRADE
NSW1,2026/03/02 05:35:00,7697.42,57.06,TRADE
NSW1,2026/03/02 05:40:00,7761.24,64.49,TRADE
NSW1,2026/03/02 05:45:00,7780.06,64.41,TRADE
NSW1,2026/03/02 05:50:00,7880.74,65.35,TRADE
NSW1,2026/03/02 05:55:00,7983.01,66.40,TRADE
NSW1,2026/03/02 06:00:00,7934.12,66.07,TRADE
NSW1,2026/03/02 06:05:00,8028.45,66.91,TRADE
NSW1,2026/03/02 06:10:00,8157.1,69.82,TRADE
NSW1,2026/03/02 06:15:00,8176.42,65.76,TRADE
NSW1,2026/03/02 06:20:00,8173.37,69.35,TRADE
NSW1,2026/03/02 06:25:00,8357.43,65.78,TRADE
NSW1,2026/03/02 06:30:00,8344.7,68.28,TRADE
NSW1,2026/03/02 06:35:00,8311.57,62.40,TRADE
NSW1,2026/03/02 06:40:00,8314.91,70.86,TRADE
NSW1,2026/03/02 06:45:00,8444.82,61.35,TRADE
NSW1,2026/03/02 06:50:00,8463.47,65.13,TRADE
NSW1,2026/03/02 06:55:00,8447.49,61.44,TRADE
NSW1,2026/03/02 07:00:00,8372.54,60.05,TRADE
NSW1,2026/03/02 07:05:00,8423.39,70.40,TRADE
NSW1,2026/03/02 07:10:00,8530.38,72.68,TRADE
NSW1,2026/03/02 07:15:00,8439.53,61.49,TRADE
NSW1,2026/03/02 07:20:00,8456.8,89.67,TRADE
NSW1,2026/03/02 07:25:00,8418.29,60.60,TRADE
NSW1,2026/03/02 07:30:00,8433.98,84.79,TRADE
NSW1,2026/03/02 07:35:00,8465.22,65.95,TRADE
NSW1,2026/03/02 07:40:00,8397.6,68.45,TRADE
NSW1,2026/03/02 07:45:00,8405.17,73.19,TRADE
NSW1,2026/03/02 07:50:00,8372.87,65.01,TRADE
NSW1,2026/03/02 07:55:00,8390.22,73.19,TRADE
NSW1,2026/03/02 08:00:00,8303.37,73.19,TRADE
NSW1,2026/03/02 08:05:00,8314.16,73.19,TRADE
NSW1,2026/03/02 08:10:00,8361.01,89.67,TRADE
NSW1,2026/03/02 08:15:00,8358.58,80.95,TRADE
NSW1,2026/03/02 08:20:00,8294.99,73.19,TRADE
NSW1,2026/03/02 08:25:00,8314.66,89.67,TRADE
NSW1,2026/03/02 08:30:00,8253.1,73.19,TRADE
NSW1,2026/03/02 08:35:00,8235.51,76.04,TRADE
NSW1,2026/03/02 08:40:00,8162.25,89.29,TRADE
NSW1,2026/03/02 08:45:00,8159.11,78,TRADE
NSW1,2026/03/02 08:50:00,8156.26,65.01,TRADE
NSW1,2026/03/02 08:55:00,8212.49,65.01,TRADE
NSW1,2026/03/02 09:00:00,8123.23,57.06,TRADE
NSW1,2026/03/02 09:05:00,8051.76,65.01,TRADE
NSW1,2026/03/02 09:10:00,8240.35,89.67,TRADE
NSW1,2026/03/02 09:15:00,8075.3,65.01,TRADE
NSW1,2026/03/02 09:20:00,8039.9,65.01,TRADE
NSW1,2026/03/02 09:25:00,8038.21,57.06,TRADE
NSW1,2026/03/02 09:30:00,7987.85,65.01,TRADE
NSW1,2026/03/02 09:35:00,8012.54,84.79,TRADE
NSW1,2026/03/02 09:40:00,8120.31,78,TRADE
NSW1,2026/03/02 09:45:00,8074.46,78,TRADE
NSW1,2026/03/02 09:50:00,8041.09,84.79,TRADE
NSW1,2026/03/02 09:55:00,7921.76,57.35,TRADE
NSW1,2026/03/02 10:00:00,7982.08,65.01,TRADE
NSW1,2026/03/02 10:05:00,7982.72,57.35,TRADE
NSW1,2026/03/02 10:10:00,8104.62,57.35,TRADE
NSW1,2026/03/02 10:15:00,8026.88,57.06,TRADE
NSW1,2026/03/02 10:20:00,7898.13,56.98,TRADE
NSW1,2026/03/02 10:25:00,7907.85,57.06,TRADE
NSW1,2026/03/02 10:30:00,7837.01,56.98,TRADE
NSW1,2026/03/02 10:35:00,7858.15,57.35,TRADE
NSW1,2026/03/02 10:40:00,7833.72,57.06,TRADE
NSW1,2026/03/02 10:45:00,7675.3,56.98,TRADE
NSW1,2026/03/02 10:50:00,7726.39,57.06,TRADE
NSW1,2026/03/02 10:55:00,7719.77,56.98,TRADE
NSW1,2026/03/02 11:00:00,7754.17,57.35,TRADE
NSW1,2026/03/02 11:05:00,7816.81,57.06,TRADE
NSW1,2026/03/02 11:10:00,7812.65,57.35,TRADE
NSW1,2026/03/02 11:15:00,7696.68,56.98,TRADE
NSW1,2026/03/02 11:20:00,7653.35,56.98,TRADE
NSW1,2026/03/02 11:25:00,7646.87,56.98,TRADE
NSW1,2026/03/02 11:30:00,7630.44,57.35,TRADE
NSW1,2026/03/02 11:35:00,7743.14,65.84,TRADE
NSW1,2026/03/02 11:40:00,7793.32,77,TRADE
NSW1,2026/03/02 11:45:00,7695.97,57.06,TRADE
NSW1,2026/03/02 11:50:00,7605.66,46.73,TRADE
NSW1,2026/03/02 11:55:00,7603.39,56.98,TRADE
NSW1,2026/03/02 12:00:00,7540.92,46.69,TRADE
NSW1,2026/03/02 12:05:00,7464.16,37.95,TRADE
NSW1,2026/03/02 12:10:00,7452.08,37.95,TRADE
NSW1,2026/03/02 12:15:00,7364.24,37.95,TRADE
NSW1,2026/03/02 12:20:00,7319.29,37.95,TRADE
NSW1,2026/03/02 12:25:00,7423.3,37.95,TRADE
