REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/03/01 00:05:00,6300.8,60.12,TRADE
QLD1,2026/03/01 00:10:00,6204.49,59.44,TRADE
QLD1,2026/03/01 00:15:00,6156.16,59.14,TRADE
QLD1,2026/03/01 00:20:00,6193.64,59.41,TRADE
QLD1,2026/03/01 00:25:00,6123.68,58.64,TRADE
QLD1,2026/03/01 00:30:00,6070.19,58.13,TRADE
QLD1,2026/03/01 00:35:00,6096.34,57.79,TRADE
QLD1,2026/03/01 00:40:00,6048.66,53.73,TRADE
QLD1,2026/03/01 00:45:00,6082.33,57.75,TRADE
QLD1,2026/03/01 00:50:00,6071.62,58.09,TRADE
QLD1,2026/03/01 00:55:00,6035.54,57.37,TRADE
QLD1,2026/03/01 01:00:00,6004.33,52.75,TRADE
QLD1,2026/03/01 01:05:00,5969.5,53.46,TRADE
QLD1,2026/03/01 01:10:00,6001.31,53.73,TRADE
QLD1,2026/03/01 01:15:00,6056.25,53.73,TRADE
QLD1,2026/03/01 01:20:00,5921.93,38.29,TRADE
QLD1,2026/03/01 01:25:00,5933.64,38.30,TRADE
QLD1,2026/03/01 01:30:00,5893.14,37.81,TRADE
QLD1,2026/03/01 01:35:00,5852.06,37.55,TRADE
QLD1,2026/03/01 01:40:00,5870.84,38.63,TRADE
QLD1,2026/03/01 01:45:00,5901.61,14.47,TRADE
QLD1,2026/03/01 01:50:00,5832.91,35.56,TRADE
QLD1,2026/03/01 01:55:00,5835.69,21.51,TRADE
QLD1,2026/03/01 02:00:00,5866.08,26.63,TRADE
QLD1,2026/03/01 02:05:00,5846.08,41.72,TRADE
QLD1,2026/03/01 02:10:00,5854.38,21.73,TRADE
QLD1,2026/03/01 02:15:00,5786.11,21.75,TRADE
QLD1,2026/03/01 02:20:00,5790.72,51.05,TRADE
QLD1,2026/03/01 02:25:00,5747.73,24.99,TRADE
QLD1,2026/03/01 02:30:00,5782.37,24.99,TRADE
QLD1,2026/03/01 02:35:00,5844.5,44.36,TRADE
QLD1,2026/03/01 02:40:00,5790.31,52.75,TRADE
QLD1,2026/03/01 02:45:00,5831.47,35.52,TRADE
QLD1,2026/03/01 02:50:00,5744.54,34.83,TRADE
QLD1,2026/03/01 02:55:00,5728.46,34.82,TRADE
QLD1,2026/03/01 03:00:00,5771.43,52.75,TRADE
QLD1,2026/03/01 03:05:00,5730.67,34.82,TRADE
QLD1,2026/03/01 03:10:00,5739.92,34.83,TRADE
QLD1,2026/03/01 03:15:00,5741.71,34.82,TRADE
QLD1,2026/03/01 03:20:00,5714.52,24.99,TRADE
QLD1,2026/03/01 03:25:00,5684.71,34.52,TRADE
QLD1,2026/03/01 03:30:00,5753.05,35.03,TRADE
QLD1,2026/03/01 03:35:00,5753.03,34.79,TRADE
QLD1,2026/03/01 03:40:00,5730.88,24.99,TRADE
QLD1,2026/03/01 03:45:00,5719.92,35.11,TRADE
QLD1,2026/03/01 03:50:00,5747.01,35.01,TRADE
QLD1,2026/03/01 03:55:00,5739.79,35.22,TRADE
QLD1,2026/03/01 04:00:00,5764.25,24.99,TRADE
QLD1,2026/03/01 04:05:00,5720.78,14.37,TRADE
QLD1,2026/03/01 04:10:00,5723.54,36.98,TRADE
QLD1,2026/03/01 04:15:00,5791.91,37.74,TRADE
QLD1,2026/03/01 04:20:00,5694.6,10.30,TRADE
QLD1,2026/03/01 04:25:00,5674.47,16.20,TRADE
QLD1,2026/03/01 04:30:00,5684.08,24.99,TRADE
QLD1,2026/03/01 04:35:00,5729.55,14.73,TRADE
QLD1,2026/03/01 04:40:00,5703.64,24.99,TRADE
QLD1,2026/03/01 04:45:00,5725.34,14.76,TRADE
QLD1,2026/03/01 04:50:00,5679.73,24.99,TRADE
QLD1,2026/03/01 04:55:00,5745.53,24.99,TRADE
QLD1,2026/03/01 05:00:00,5708.9,20.95,TRADE
QLD1,2026/03/01 05:05:00,5728.21,25.09,TRADE
QLD1,2026/03/01 05:10:00,5730.66,25.14,TRADE
QLD1,2026/03/01 05:15:00,5748.45,20.20,TRADE
QLD1,2026/03/01 05:20:00,5745.38,14.75,TRADE
QLD1,2026/03/01 05:25:00,5770.62,14.88,TRADE
QLD1,2026/03/01 05:30:00,5778.85,24.99,TRADE
QLD1,2026/03/01 05:35:00,5723.98,22.47,TRADE
QLD1,2026/03/01 05:40:00,5733.31,22.45,TRADE
QLD1,2026/03/01 05:45:00,5731.41,28.40,TRADE
QLD1,2026/03/01 05:50:00,5735.04,35.27,TRADE
QLD1,2026/03/01 05:55:00,5791.17,37.55,TRADE
QLD1,2026/03/01 06:00:00,5758.24,35.28,TRADE
QLD1,2026/03/01 06:05:00,5737.64,43.51,TRADE
QLD1,2026/03/01 06:10:00,5721.8,35.48,TRADE
QLD1,2026/03/01 06:15:00,5674.71,35.03,TRADE
QLD1,2026/03/01 06:20:00,5664.76,35.25,TRADE
QLD1,2026/03/01 06:25:00,5662.66,21.42,TRADE
QLD1,2026/03/01 06:30:00,5559.74,33.85,TRADE
QLD1,2026/03/01 06:35:00,5557.62,36.05,TRADE
QLD1,2026/03/01 06:40:00,5522.99,20.73,TRADE
QLD1,2026/03/01 06:45:00,5464.53,13.80,TRADE
QLD1,2026/03/01 06:50:00,5492.38,12.01,TRADE
QLD1,2026/03/01 06:55:00,5466.23,20.20,TRADE
QLD1,2026/03/01 07:00:00,5418.06,0.71,TRADE
QLD1,2026/03/01 07:05:00,5447.33,20.31,TRADE
QLD1,2026/03/01 07:10:00,5390.62,12.01,TRADE
QLD1,2026/03/01 07:15:00,5340.63,20.21,TRADE
QLD1,2026/03/01 07:20:00,5361.91,19.16,TRADE
QLD1,2026/03/01 07:25:00,5257.25,19.26,TRADE
QLD1,2026/03/01 07:30:00,5212.97,12.01,TRADE
QLD1,2026/03/01 07:35:00,5138.03,0.05,TRADE
QLD1,2026/03/01 07:40:00,5101.94,0.71,TRADE
QLD1,2026/03/01 07:45:00,5117.84,0,TRADE
QLD1,2026/03/01 07:50:00,5178.85,0.05,TRADE
QLD1,2026/03/01 07:55:00,4973.75,0,TRADE
QLD1,2026/03/01 08:00:00,5031.72,0.71,TRADE
QLD1,2026/03/01 08:05:00,4969.41,0.71,TRADE
QLD1,2026/03/01 08:10:00,5069.72,0.02,TRADE
QLD1,2026/03/01 08:15:00,5079.81,0.05,TRADE
QLD1,2026/03/01 08:20:00,5088.21,0.05,TRADE
QLD1,2026/03/01 08:25:00,5058.44,0.02,TRADE
QLD1,2026/03/01 08:30:00,5050.99,0.05,TRADE
QLD1,2026/03/01 08:35:00,5033.97,0.71,TRADE
QLD1,2026/03/01 08:40:00,5047.34,-3.71,TRADE
QLD1,2026/03/01 08:45:00,5175.93,0,TRADE
QLD1,2026/03/01 08:50:00,5015.12,0,TRADE
QLD1,2026/03/01 08:55:00,4997.87,0,TRADE
QLD1,2026/03/01 09:00:00,5041.61,0,TRADE
QLD1,2026/03/01 09:05:00,5045.89,-3.71,TRADE
QLD1,2026/03/01 09:10:00,5096.7,0,TRADE
QLD1,2026/03/01 09:15:00,5120.36,-3.71,TRADE
QLD1,2026/03/01 09:20:00,5066.35,-3.80,TRADE
QLD1,2026/03/01 09:25:00,5076.82,-5,TRADE
QLD1,2026/03/01 09:30:00,4936.88,-4.18,TRADE
QLD1,2026/03/01 09:35:00,4949.36,-3.71,TRADE
QLD1,2026/03/01 09:40:00,4956.58,0,TRADE
QLD1,2026/03/01 09:45:00,4948.44,-3.80,TRADE
QLD1,2026/03/01 09:50:00,4974.27,-4,TRADE
QLD1,2026/03/01 09:55:00,4973.34,-3.76,TRADE
QLD1,2026/03/01 10:00:00,4933.52,-5.05,TRADE
QLD1,2026/03/01 10:05:00,4851.62,-5.05,TRADE
QLD1,2026/03/01 10:10:00,4923.42,-5.05,TRADE
QLD1,2026/03/01 10:15:00,4842.97,-5.05,TRADE
QLD1,2026/03/01 10:20:00,4836.06,-5.05,TRADE
QLD1,2026/03/01 10:25:00,4827.72,-4.17,TRADE
QLD1,2026/03/01 10:30:00,4900.93,-4.15,TRADE
QLD1,2026/03/01 10:35:00,4820.37,-3.99,TRADE
QLD1,2026/03/01 10:40:00,4777.23,-5.73,TRADE
QLD1,2026/03/01 10:45:00,4899.3,-5.73,TRADE
QLD1,2026/03/01 10:50:00,4801.46,-5.50,TRADE
QLD1,2026/03/01 10:55:00,4795.66,-4.18,TRADE
QLD1,2026/03/01 11:00:00,4744.48,-5.73,TRADE
QLD1,2026/03/01 11:05:00,4769.12,-5.73,TRADE
QLD1,2026/03/01 11:10:00,4845.65,-5.73,TRADE
QLD1,2026/03/01 11:15:00,4865.97,-5.73,TRADE
QLD1,2026/03/01 11:20:00,5011.31,-5.73,TRADE
QLD1,2026/03/01 11:25:00,5003.97,-5.26,TRADE
QLD1,2026/03/01 11:30:00,5060.1,-4.18,TRADE
QLD1,2026/03/01 11:35:00,5059.73,-4,TRADE
QLD1,2026/03/01 11:40:00,5121.99,-3.80,TRADE
QLD1,2026/03/01 11:45:00,5155.3,-3.76,TRADE
QLD1,2026/03/01 11:50:00,5129.97,-3.80,TRADE
QLD1,2026/03/01 11:55:00,5202.84,-3.60,TRADE
QLD1,2026/03/01 12:00:00,5229.73,-4.18,TRADE
QLD1,2026/03/01 12:05:00,5305.06,-3.71,TRADE
QLD1,2026/03/01 12:10:00,5297.27,-4.18,TRADE
QLD1,2026/03/01 12:15:00,5290.69,-4,TRADE
QLD1,2026/03/01 12:20:00,5301.26,-3.71,TRADE
QLD1,2026/03/01 12:25:00,5292.09,-3.71,TRADE
QLD1,2026/03/01 12:30:00,5227.17,-3.41,TRADE
QLD1,2026/03/01 12:35:00,5125.48,-3.71,TRADE
QLD1,2026/03/01 12:40:00,5174.18,-3.11,TRADE
QLD1,2026/03/01 12:45:00,5192.28,0,TRADE
QLD1,2026/03/01 12:50:00,5259.18,-0.10,TRADE
QLD1,2026/03/01 12:55:00,5323.54,-3,TRADE
QLD1,2026/03/01 13:00:00,5423.74,0,TRADE
QLD1,2026/03/01 13:05:00,5457.75,0,TRADE
QLD1,2026/03/01 13:10:00,5408.88,0,TRADE
QLD1,2026/03/01 13:15:00,5489.69,0.02,TRADE
QLD1,2026/03/01 13:20:00,5495.36,0.02,TRADE
QLD1,2026/03/01 13:25:00,5450.09,0,TRADE
QLD1,2026/03/01 13:30:00,5542.24,35.22,TRADE
QLD1,2026/03/01 13:35:00,5433.8,20.20,TRADE
QLD1,2026/03/01 13:40:00,5413.27,0.02,TRADE
QLD1,2026/03/01 13:45:00,5423.11,0,TRADE
QLD1,2026/03/01 13:50:00,5567.11,0,TRADE
QLD1,2026/03/01 13:55:00,5640.95,0,TRADE
QLD1,2026/03/01 14:00:00,5598.72,0,TRADE
QLD1,2026/03/01 14:05:00,5706.48,0,TRADE
QLD1,2026/03/01 14:10:00,5555.14,0,TRADE
QLD1,2026/03/01 14:15:00,5602.77,0,TRADE
QLD1,2026/03/01 14:20:00,5553.79,0,TRADE
QLD1,2026/03/01 14:25:00,5615.06,0,TRADE
QLD1,2026/03/01 14:30:00,5676.78,0.71,TRADE
QLD1,2026/03/01 14:35:00,5758.77,35.19,TRADE
QLD1,2026/03/01 14:40:00,5932.44,36.61,TRADE
QLD1,2026/03/01 14:45:00,6064.04,35.17,TRADE
QLD1,2026/03/01 14:50:00,6161.3,37.87,TRADE
QLD1,2026/03/01 14:55:00,6262.26,50.50,TRADE
QLD1,2026/03/01 15:00:00,6333.52,35.87,TRADE
QLD1,2026/03/01 15:05:00,6393.95,37.43,TRADE
QLD1,2026/03/01 15:10:00,6339.3,37.30,TRADE
QLD1,2026/03/01 15:15:00,6402.76,9.86,TRADE
QLD1,2026/03/01 15:20:00,6532.17,38.21,TRADE
QLD1,2026/03/01 15:25:00,6549.36,37.76,TRADE
QLD1,2026/03/01 15:30:00,6665.06,57.86,TRADE
QLD1,2026/03/01 15:35:00,6697.32,58.76,TRADE
QLD1,2026/03/01 15:40:00,6742.97,53.73,TRADE
QLD1,2026/03/01 15:45:00,6832.98,52.73,TRADE
QLD1,2026/03/01 15:50:00,6980.67,60.89,TRADE
QLD1,2026/03/01 15:55:00,7008.2,40.26,TRADE
QLD1,2026/03/01 16:00:00,7119.71,53.73,TRADE
QLD1,2026/03/01 16:05:00,7035.68,52.73,TRADE
QLD1,2026/03/01 16:10:00,7051.58,52.73,TRADE
QLD1,2026/03/01 16:15:00,7067.46,52.75,TRADE
QLD1,2026/03/01 16:20:00,6998.74,37.47,TRADE
QLD1,2026/03/01 16:25:00,7032.5,35.33,TRADE
QLD1,2026/03/01 16:30:00,7086.23,52.73,TRADE
QLD1,2026/03/01 16:35:00,7141.35,39.99,TRADE
QLD1,2026/03/01 16:40:00,7065.36,39.93,TRADE
QLD1,2026/03/01 16:45:00,7263.36,54.63,TRADE
QLD1,2026/03/01 16:50:00,7360.56,53.73,TRADE
QLD1,2026/03/01 16:55:00,7481.85,61.54,TRADE
QLD1,2026/03/01 17:00:00,7631.88,64.83,TRADE
QLD1,2026/03/01 17:05:00,7678.69,53.73,TRADE
QLD1,2026/03/01 17:10:00,7611.01,54.75,TRADE
QLD1,2026/03/01 17:15:00,7665.4,62.08,TRADE
QLD1,2026/03/01 17:20:00,7734.87,63.66,TRADE
QLD1,2026/03/01 17:25:00,7741.04,64.83,TRADE
QLD1,2026/03/01 17:30:00,7772.15,71.68,TRADE
QLD1,2026/03/01 17:35:00,7858.18,63.59,TRADE
QLD1,2026/03/01 17:40:00,7880.24,62.69,TRADE
QLD1,2026/03/01 17:45:00,7885.13,63.03,TRADE
QLD1,2026/03/01 17:50:00,7929.84,62.40,TRADE
QLD1,2026/03/01 17:55:00,8038.35,63.59,TRADE
QLD1,2026/03/01 18:00:00,8086.38,71.68,TRADE
QLD1,2026/03/01 18:05:00,8049.33,63.80,TRADE
QLD1,2026/03/01 18:10:00,8026.58,60.42,TRADE
QLD1,2026/03/01 18:15:00,8138.67,61.15,TRADE
QLD1,2026/03/01 18:20:00,8039.95,60.69,TRADE
QLD1,2026/03/01 18:25:00,8121.97,64.83,TRADE
QLD1,2026/03/01 18:30:00,8079.14,63.59,TRADE
QLD1,2026/03/01 18:35:00,8077.66,60.37,TRADE
QLD1,2026/03/01 18:40:00,8087.44,60.13,TRADE
QLD1,2026/03/01 18:45:00,8104.27,59.34,TRADE
QLD1,2026/03/01 18:50:00,8088,58.98,TRADE
QLD1,2026/03/01 18:55:00,8029.78,61.43,TRADE
QLD1,2026/03/01 19:00:00,8023.11,62.53,TRADE
QLD1,2026/03/01 19:05:00,8000.71,61.76,TRADE
QLD1,2026/03/01 19:10:00,7938.4,61.71,TRADE
QLD1,2026/03/01 19:15:00,8041.87,64.83,TRADE
QLD1,2026/03/01 19:20:00,7938.37,61.70,TRADE
QLD1,2026/03/01 19:25:00,7899.09,62.02,TRADE
QLD1,2026/03/01 19:30:00,7820.64,60.96,TRADE
QLD1,2026/03/01 19:35:00,7778.42,61.54,TRADE
QLD1,2026/03/01 19:40:00,7780.3,62.62,TRADE
QLD1,2026/03/01 19:45:00,7761.14,63.38,TRADE
QLD1,2026/03/01 19:50:00,7694.85,63.59,TRADE
QLD1,2026/03/01 19:55:00,7619.78,62.75,TRADE
QLD1,2026/03/01 20:00:00,7615.99,62.54,TRADE
QLD1,2026/03/01 20:05:00,7549.41,62,TRADE
QLD1,2026/03/01 20:10:00,7615.03,62.43,TRADE
QLD1,2026/03/01 20:15:00,7470.4,60.19,TRADE
QLD1,2026/03/01 20:20:00,7516.54,61.22,TRADE
QLD1,2026/03/01 20:25:00,7504.21,60.91,TRADE
QLD1,2026/03/01 20:30:00,7461.09,60.40,TRADE
QLD1,2026/03/01 20:35:00,7419.47,53.73,TRADE
QLD1,2026/03/01 20:40:00,7507.25,58.66,TRADE
QLD1,2026/03/01 20:45:00,7537.37,58.91,TRADE
QLD1,2026/03/01 20:50:00,7509.54,53.73,TRADE
QLD1,2026/03/01 20:55:00,7475.33,53.73,TRADE
QLD1,2026/03/01 21:00:00,7429.59,52.75,TRADE
QLD1,2026/03/01 21:05:00,7356.5,60.29,TRADE
QLD1,2026/03/01 21:10:00,7321.57,58.91,TRADE
QLD1,2026/03/01 21:15:00,7354.9,59.53,TRADE
QLD1,2026/03/01 21:20:00,7249.36,56.29,TRADE
QLD1,2026/03/01 21:25:00,7267.23,56.30,TRADE
QLD1,2026/03/01 21:30:00,7231.7,52.75,TRADE
QLD1,2026/03/01 21:35:00,7209.37,56.23,TRADE
QLD1,2026/03/01 21:40:00,7206.67,58.39,TRADE
QLD1,2026/03/01 21:45:00,7168.36,57.56,TRADE
QLD1,2026/03/01 21:50:00,7068.49,52.75,TRADE
QLD1,2026/03/01 21:55:00,7038.14,52.73,TRADE
QLD1,2026/03/01 22:00:00,6951.41,52.75,TRADE
QLD1,2026/03/01 22:05:00,6849.61,52.73,TRADE
QLD1,2026/03/01 22:10:00,6783.71,53.54,TRADE
QLD1,2026/03/01 22:15:00,6773.46,52.73,TRADE
QLD1,2026/03/01 22:20:00,6685.56,38.44,TRADE
QLD1,2026/03/01 22:25:00,6697.05,52.73,TRADE
QLD1,2026/03/01 22:30:00,6677.43,51.75,TRADE
QLD1,2026/03/01 22:35:00,6591.49,57.36,TRADE
QLD1,2026/03/01 22:40:00,6576.52,53.54,TRADE
QLD1,2026/03/01 22:45:00,6542.56,53.73,TRADE
QLD1,2026/03/01 22:50:00,6540.17,53.54,TRADE
QLD1,2026/03/01 22:55:00,6534.75,52.73,TRADE
QLD1,2026/03/01 23:00:00,6448.2,38.48,TRADE
QLD1,2026/03/01 23:05:00,6387.89,52.75,TRADE
QLD1,2026/03/01 23:10:00,6403.37,53.54,TRADE
QLD1,2026/03/01 23:15:00,6378.62,53.73,TRADE
QLD1,2026/03/01 23:20:00,6396.96,52.75,TRADE
QLD1,2026/03/01 23:25:00,6392.29,53.73,TRADE
QLD1,2026/03/01 23:30:00,6361.97,53.73,TRADE
QLD1,2026/03/01 23:35:00,6347.07,53.73,TRADE
QLD1,2026/03/01 23:40:00,6373.14,56.43,TRADE
QLD1,2026/03/01 23:45:00,6451.61,57.43,TRADE
QLD1,2026/03/01 23:50:00,6368.42,56.40,TRADE
QLD1,2026/03/01 23:55:00,6295.09,53.73,TRADE
QLD1,2026/03/02 00:00:00,6245.68,53.54,TRADE
QLD1,2026/03/02 00:05:00,6209.84,55.50,TRADE
QLD1,2026/03/02 00:10:00,6181.64,55.15,TRADE
QLD1,2026/03/02 00:15:00,6176.86,55.55,TRADE
QLD1,2026/03/02 00:20:00,6134.02,55.08,TRADE
QLD1,2026/03/02 00:25:00,6106.35,55.12,TRADE
QLD1,2026/03/02 00:30:00,6105.06,55.81,TRADE
QLD1,2026/03/02 00:35:00,6041.46,53.54,TRADE
QLD1,2026/03/02 00:40:00,5966.09,54.61,TRADE
QLD1,2026/03/02 00:45:00,5981.92,53.73,TRADE
QLD1,2026/03/02 00:50:00,5971.72,53.54,TRADE
QLD1,2026/03/02 00:55:00,5936.5,53.54,TRADE
QLD1,2026/03/02 01:00:00,5968.36,53.73,TRADE
QLD1,2026/03/02 01:05:00,5950.13,55.57,TRADE
QLD1,2026/03/02 01:10:00,5951.94,55.89,TRADE
QLD1,2026/03/02 01:15:00,5949.45,55.21,TRADE
QLD1,2026/03/02 01:20:00,5939.14,53.73,TRADE
QLD1,2026/03/02 01:25:00,5923.75,54.82,TRADE
QLD1,2026/03/02 01:30:00,5915.95,54.82,TRADE
QLD1,2026/03/02 01:35:00,5889.61,53.73,TRADE
QLD1,2026/03/02 01:40:00,5919.48,52.74,TRADE
QLD1,2026/03/02 01:45:00,5905.43,53.54,TRADE
QLD1,2026/03/02 01:50:00,5865.86,38,TRADE
QLD1,2026/03/02 01:55:00,5834.74,52.74,TRADE
QLD1,2026/03/02 02:00:00,5803.16,37.29,TRADE
QLD1,2026/03/02 02:05:00,5844.71,55.07,TRADE
QLD1,2026/03/02 02:10:00,5845.81,53.54,TRADE
QLD1,2026/03/02 02:15:00,5849.46,52.75,TRADE
QLD1,2026/03/02 02:20:00,5829.69,52.75,TRADE
QLD1,2026/03/02 02:25:00,5804.34,53.73,TRADE
QLD1,2026/03/02 02:30:00,5794.92,52.75,TRADE
QLD1,2026/03/02 02:35:00,5780.71,53.54,TRADE
QLD1,2026/03/02 02:40:00,5903.98,54.11,TRADE
QLD1,2026/03/02 02:45:00,5827.17,53.54,TRADE
QLD1,2026/03/02 02:50:00,5793.49,53.54,TRADE
QLD1,2026/03/02 02:55:00,5776.99,53.65,TRADE
QLD1,2026/03/02 03:00:00,5768.68,52.75,TRADE
QLD1,2026/03/02 03:05:00,5823.62,53.69,TRADE
QLD1,2026/03/02 03:10:00,5845.57,53.73,TRADE
QLD1,2026/03/02 03:15:00,5768.42,53.32,TRADE
QLD1,2026/03/02 03:20:00,5818.07,53.54,TRADE
QLD1,2026/03/02 03:25:00,5796.69,53.54,TRADE
QLD1,2026/03/02 03:30:00,5841.33,53.80,TRADE
QLD1,2026/03/02 03:35:00,5826.02,53.54,TRADE
QLD1,2026/03/02 03:40:00,5863.28,53.73,TRADE
QLD1,2026/03/02 03:45:00,5837.04,41.20,TRADE
QLD1,2026/03/02 03:50:00,5813.5,52.75,TRADE
QLD1,2026/03/02 03:55:00,5800.48,51.55,TRADE
QLD1,2026/03/02 04:00:00,5816.55,53.54,TRADE
QLD1,2026/03/02 04:05:00,5772.35,35.41,TRADE
QLD1,2026/03/02 04:10:00,5866.6,53.73,TRADE
QLD1,2026/03/02 04:15:00,5897.86,52.75,TRADE
QLD1,2026/03/02 04:20:00,5882.72,53.54,TRADE
QLD1,2026/03/02 04:25:00,5934.1,53.58,TRADE
QLD1,2026/03/02 04:30:00,5916.48,53.54,TRADE
QLD1,2026/03/02 04:35:00,5965.05,53.54,TRADE
QLD1,2026/03/02 04:40:00,5978.99,53.54,TRADE
QLD1,2026/03/02 04:45:00,6011.13,53.54,TRADE
QLD1,2026/03/02 04:50:00,5999.29,52.75,TRADE
QLD1,2026/03/02 04:55:00,5976.74,53.34,TRADE
QLD1,2026/03/02 05:00:00,5976.11,53.36,TRADE
QLD1,2026/03/02 05:05:00,6092.43,41.48,TRADE
QLD1,2026/03/02 05:10:00,6068.99,54.63,TRADE
QLD1,2026/03/02 05:15:00,6104.98,53.73,TRADE
QLD1,2026/03/02 05:20:00,6226.16,54.63,TRADE
QLD1,2026/03/02 05:25:00,6193.87,54.63,TRADE
QLD1,2026/03/02 05:30:00,6296.5,60.97,TRADE
QLD1,2026/03/02 05:35:00,6264.95,54.63,TRADE
QLD1,2026/03/02 05:40:00,6305.37,61.87,TRADE
QLD1,2026/03/02 05:45:00,6337.91,61.84,TRADE
QLD1,2026/03/02 05:50:00,6359.45,62.41,TRADE
QLD1,2026/03/02 05:55:00,6362.53,63.54,TRADE
QLD1,2026/03/02 06:00:00,6421.41,63.58,TRADE
QLD1,2026/03/02 06:05:00,6399.52,63.59,TRADE
QLD1,2026/03/02 06:10:00,6461.99,64.83,TRADE
QLD1,2026/03/02 06:15:00,6469.27,63.02,TRADE
QLD1,2026/03/02 06:20:00,6533.7,64.83,TRADE
QLD1,2026/03/02 06:25:00,6552.08,62.77,TRADE
QLD1,2026/03/02 06:30:00,6548.76,63.54,TRADE
QLD1,2026/03/02 06:35:00,6593.59,57,TRADE
QLD1,2026/03/02 06:40:00,6684.07,63.59,TRADE
QLD1,2026/03/02 06:45:00,6639.07,54,TRADE
QLD1,2026/03/02 06:50:00,6660.74,36.25,TRADE
QLD1,2026/03/02 06:55:00,6578.14,26.63,TRADE
QLD1,2026/03/02 07:00:00,6543.32,12.01,TRADE
QLD1,2026/03/02 07:05:00,6545.58,0.71,TRADE
QLD1,2026/03/02 07:10:00,6623.54,12.01,TRADE
QLD1,2026/03/02 07:15:00,6564.91,9.31,TRADE
QLD1,2026/03/02 07:20:00,6644.36,20.20,TRADE
QLD1,2026/03/02 07:25:00,6476.38,0.01,TRADE
QLD1,2026/03/02 07:30:00,6472.22,0.02,TRADE
QLD1,2026/03/02 07:35:00,6432.16,0.02,TRADE
QLD1,2026/03/02 07:40:00,6415.14,0.02,TRADE
QLD1,2026/03/02 07:45:00,6361.77,0.02,TRADE
QLD1,2026/03/02 07:50:00,6323.22,0.01,TRADE
QLD1,2026/03/02 07:55:00,6335.73,0.01,TRADE
QLD1,2026/03/02 08:00:00,6179.88,-3.99,TRADE
QLD1,2026/03/02 08:05:00,6200.31,0.01,TRADE
QLD1,2026/03/02 08:10:00,6128.68,0.01,TRADE
QLD1,2026/03/02 08:15:00,6122.4,0.02,TRADE
QLD1,2026/03/02 08:20:00,6000.34,0.01,TRADE
QLD1,2026/03/02 08:25:00,5986.1,0.05,TRADE
QLD1,2026/03/02 08:30:00,5885.29,0.02,TRADE
QLD1,2026/03/02 08:35:00,5776.85,0.02,TRADE
QLD1,2026/03/02 08:40:00,5761.79,0.01,TRADE
QLD1,2026/03/02 08:45:00,5694.5,-3.71,TRADE
QLD1,2026/03/02 08:50:00,5760.6,0,TRADE
QLD1,2026/03/02 08:55:00,5642.94,0,TRADE
QLD1,2026/03/02 09:00:00,5576.85,0.01,TRADE
QLD1,2026/03/02 09:05:00,5548.85,-3.76,TRADE
QLD1,2026/03/02 09:10:00,5617.68,-3.48,TRADE
QLD1,2026/03/02 09:15:00,5576.97,-3.76,TRADE
QLD1,2026/03/02 09:20:00,5619.86,-3.71,TRADE
QLD1,2026/03/02 09:25:00,5494.82,-3.76,TRADE
QLD1,2026/03/02 09:30:00,5579.57,-3.76,TRADE
QLD1,2026/03/02 09:35:00,5529.28,-3.71,TRADE
QLD1,2026/03/02 09:40:00,5423.67,-3.76,TRADE
QLD1,2026/03/02 09:45:00,5443.04,-3.76,TRADE
QLD1,2026/03/02 09:50:00,5445.92,0,TRADE
QLD1,2026/03/02 09:55:00,5419.74,-3.71,TRADE
QLD1,2026/03/02 10:00:00,5335.18,-3.76,TRADE
QLD1,2026/03/02 10:05:00,5364.79,-3.76,TRADE
QLD1,2026/03/02 10:10:00,5298.32,-3.99,TRADE
QLD1,2026/03/02 10:15:00,5306.99,-3.80,TRADE
QLD1,2026/03/02 10:20:00,5374.68,-3.99,TRADE
QLD1,2026/03/02 10:25:00,5348.82,-5.49,TRADE
QLD1,2026/03/02 10:30:00,5423.22,-5.50,TRADE
QLD1,2026/03/02 10:35:00,5398.98,-5.50,TRADE
QLD1,2026/03/02 10:40:00,5366.19,-5.50,TRADE
QLD1,2026/03/02 10:45:00,5420.73,-5.50,TRADE
QLD1,2026/03/02 10:50:00,5396.4,-5.01,TRADE
QLD1,2026/03/02 10:55:00,5371.45,-5.26,TRADE
QLD1,2026/03/02 11:00:00,5358.54,-5.73,TRADE
QLD1,2026/03/02 11:05:00,5311.42,-5.73,TRADE
QLD1,2026/03/02 11:10:00,5382.66,-5.15,TRADE
QLD1,2026/03/02 11:15:00,5411.3,-3.99,TRADE
QLD1,2026/03/02 11:20:00,5380.72,-5.15,TRADE
QLD1,2026/03/02 11:25:00,5423.99,-4,TRADE
QLD1,2026/03/02 11:30:00,5447.51,-4,TRADE
QLD1,2026/03/02 11:35:00,5412.7,-3.99,TRADE
QLD1,2026/03/02 11:40:00,5440.3,-4.17,TRADE
QLD1,2026/03/02 11:45:00,5424.12,-4.17,TRADE
QLD1,2026/03/02 11:50:00,5344.31,-4.18,TRADE
QLD1,2026/03/02 11:55:00,5385.79,-3.76,TRADE
QLD1,2026/03/02 12:00:00,5389.03,-3.76,TRADE
QLD1,2026/03/02 12:05:00,5394.37,-3.76,TRADE
QLD1,2026/03/02 12:10:00,5393.56,0,TRADE
QLD1,2026/03/02 12:15:00,5367.45,-3.76,TRADE
QLD1,2026/03/02 12:20:00,5462.82,-3.76,TRADE
